epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,13589.8,1.25592,0.79627,1.05623,0.58536,0.42437,0.4697,0.27748,1.14413,0.73727,1.00757,0.0063865,0.0063865,0.0063865
75,13773.2,1.25679,0.79579,1.05516,0.57318,0.4247,0.46986,0.27727,1.14196,0.73704,1.00654,0.006337,0.006337,0.006337
76,13956.1,1.2607,0.79683,1.0561,0.59255,0.41736,0.47041,0.27829,1.1416,0.73534,1.00577,0.0062875,0.0062875,0.0062875
77,14138.4,1.25117,0.79128,1.05404,0.60088,0.41873,0.47044,0.27961,1.1405,0.73366,1.00538,0.006238,0.006238,0.006238
78,14321.2,1.25577,0.79581,1.05508,0.55419,0.43079,0.46714,0.27913,1.13991,0.73296,1.00477,0.0061885,0.0061885,0.0061885
79,14504.3,1.25241,0.79056,1.05257,0.55038,0.43257,0.46838,0.2784,1.13967,0.73279,1.00444,0.006139,0.006139,0.006139
80,14687,1.2539,0.79042,1.05051,0.54928,0.42603,0.46632,0.27723,1.13915,0.73218,1.00432,0.0060895,0.0060895,0.0060895
81,14869.2,1.24746,0.78443,1.05066,0.55347,0.4224,0.46378,0.27487,1.13872,0.73178,1.00435,0.00604,0.00604,0.00604
82,15051.9,1.25094,0.78572,1.04855,0.54689,0.43454,0.46605,0.27519,1.13843,0.73102,1.00415,0.0059905,0.0059905,0.0059905
83,15235.3,1.24454,0.78375,1.04784,0.58646,0.41357,0.46781,0.27578,1.1383,0.73085,1.00408,0.005941,0.005941,0.005941
84,15418.3,1.2438,0.77988,1.04659,0.57532,0.42248,0.46937,0.27587,1.13711,0.72946,1.00344,0.0058915,0.0058915,0.0058915
85,15600.4,1.24147,0.78066,1.04712,0.56072,0.43189,0.47018,0.27646,1.1365,0.72835,1.00324,0.005842,0.005842,0.005842
86,15783.1,1.23945,0.77786,1.04657,0.60899,0.41398,0.47034,0.27648,1.13594,0.72734,1.00317,0.0057925,0.0057925,0.0057925
87,15965.3,1.24347,0.78165,1.04766,0.58052,0.42455,0.47082,0.27786,1.13503,0.72682,1.00272,0.005743,0.005743,0.005743
88,16148.6,1.23645,0.77404,1.04426,0.59385,0.4206,0.47102,0.27787,1.13418,0.72682,1.00226,0.0056935,0.0056935,0.0056935
89,16331.3,1.23869,0.77555,1.04489,0.58869,0.42186,0.47014,0.27765,1.13388,0.72565,1.00229,0.005644,0.005644,0.005644
90,16514,1.23531,0.77297,1.04324,0.58763,0.42123,0.47087,0.27848,1.13315,0.72484,1.00214,0.0055945,0.0055945,0.0055945
91,16696.9,1.23444,0.77397,1.04446,0.5933,0.41754,0.47101,0.2778,1.13203,0.72489,1.00156,0.005545,0.005545,0.005545
92,16879.3,1.23944,0.77433,1.04302,0.60367,0.41415,0.47118,0.27798,1.13178,0.72411,1.00145,0.0054955,0.0054955,0.0054955
93,17064.7,1.22376,0.76496,1.0425,0.59522,0.4144,0.46987,0.27751,1.13154,0.72339,1.00142,0.005446,0.005446,0.005446
94,17250.1,1.23421,0.77075,1.04164,0.61214,0.41185,0.46946,0.27748,1.13059,0.72286,1.00102,0.0053965,0.0053965,0.0053965
95,17435,1.23344,0.76496,1.04109,0.60489,0.41121,0.46887,0.27746,1.13057,0.72266,1.001,0.005347,0.005347,0.005347
96,17620.1,1.22835,0.76522,1.04153,0.60322,0.41296,0.46975,0.27766,1.13073,0.72245,1.00104,0.0052975,0.0052975,0.0052975
97,17804.4,1.22476,0.76189,1.04078,0.59821,0.41119,0.46926,0.27758,1.13052,0.72247,1.00091,0.005248,0.005248,0.005248
98,17988.8,1.22953,0.76085,1.04037,0.59353,0.41529,0.46952,0.2774,1.1302,0.72191,1.00083,0.0051985,0.0051985,0.0051985
99,18172.2,1.22704,0.76552,1.04175,0.58274,0.42215,0.46957,0.27741,1.12957,0.72109,1.00071,0.005149,0.005149,0.005149
100,18354.8,1.22724,0.76025,1.03991,0.58128,0.42007,0.47029,0.27736,1.1292,0.72122,1.00037,0.0050995,0.0050995,0.0050995
101,18538.4,1.21962,0.75565,1.03707,0.58625,0.41996,0.47011,0.27747,1.1289,0.72114,1.00034,0.00505,0.00505,0.00505
102,18722,1.2261,0.75757,1.03778,0.57704,0.42834,0.46988,0.27755,1.12847,0.7207,1.00015,0.0050005,0.0050005,0.0050005
103,18905.7,1.22061,0.75584,1.0374,0.57428,0.42493,0.46955,0.27735,1.12798,0.7204,0.99997,0.004951,0.004951,0.004951
104,19089.5,1.22398,0.75697,1.03992,0.57237,0.42547,0.47002,0.27733,1.12767,0.71984,0.99987,0.0049015,0.0049015,0.0049015
105,19272.8,1.22057,0.7564,1.03499,0.56909,0.4262,0.47003,0.27753,1.12744,0.71956,0.99948,0.004852,0.004852,0.004852
106,19456.8,1.22467,0.75631,1.03591,0.56908,0.42643,0.4701,0.27713,1.12705,0.7195,0.99919,0.0048025,0.0048025,0.0048025
107,19640.2,1.22255,0.75555,1.03565,0.57108,0.42525,0.47041,0.27764,1.1268,0.71923,0.99915,0.004753,0.004753,0.004753
108,19824.5,1.21856,0.75114,1.03252,0.57383,0.42592,0.47074,0.27754,1.12659,0.71876,0.99894,0.0047035,0.0047035,0.0047035
109,20008.2,1.21552,0.75092,1.03296,0.58058,0.42329,0.47123,0.27757,1.12639,0.71841,0.99893,0.004654,0.004654,0.004654
110,20191.8,1.2149,0.74986,1.03228,0.5751,0.42657,0.471,0.27699,1.12639,0.71818,0.99882,0.0046045,0.0046045,0.0046045
111,20374.9,1.21213,0.74726,1.03244,0.57849,0.42753,0.47191,0.27724,1.12638,0.71778,0.99872,0.004555,0.004555,0.004555
112,20558.4,1.21023,0.74544,1.03223,0.57826,0.42817,0.47233,0.27746,1.12617,0.71773,0.99855,0.0045055,0.0045055,0.0045055
113,20741.5,1.21192,0.74869,1.03336,0.57965,0.42859,0.47208,0.27759,1.126,0.71736,0.99845,0.004456,0.004456,0.004456
114,20927.1,1.21122,0.74569,1.02934,0.58065,0.42825,0.47201,0.27713,1.12578,0.71692,0.99841,0.0044065,0.0044065,0.0044065
115,21112.3,1.20724,0.74268,1.03137,0.58243,0.42905,0.47234,0.27797,1.12549,0.71645,0.99832,0.004357,0.004357,0.004357
116,21296.5,1.2073,0.73982,1.02991,0.58146,0.42871,0.47251,0.27802,1.12506,0.71621,0.99811,0.0043075,0.0043075,0.0043075
117,21480.6,1.20993,0.7416,1.03123,0.58191,0.43201,0.4728,0.2777,1.12473,0.71619,0.99805,0.004258,0.004258,0.004258
118,21665.2,1.20335,0.73986,1.02933,0.58181,0.43026,0.47255,0.27794,1.1243,0.71571,0.99784,0.0042085,0.0042085,0.0042085
119,21849.4,1.20329,0.74036,1.02901,0.57971,0.42939,0.47289,0.27763,1.12408,0.71583,0.99771,0.004159,0.004159,0.004159
120,22032.7,1.20653,0.73974,1.02824,0.58386,0.42661,0.47234,0.27758,1.12388,0.71571,0.99771,0.0041095,0.0041095,0.0041095
121,22215.8,1.20404,0.73511,1.02532,0.58522,0.42684,0.47319,0.27777,1.12394,0.7157,0.99763,0.00406,0.00406,0.00406
122,22400.5,1.2008,0.73733,1.02737,0.58102,0.42466,0.47268,0.27735,1.12369,0.71567,0.99755,0.0040105,0.0040105,0.0040105
123,22583.3,1.199,0.73577,1.02568,0.58184,0.42389,0.47209,0.2768,1.12361,0.71558,0.99749,0.003961,0.003961,0.003961
124,22766.6,1.19887,0.73179,1.02516,0.58217,0.42356,0.47147,0.27807,1.12359,0.71565,0.99728,0.0039115,0.0039115,0.0039115
125,22951.6,1.19567,0.73078,1.02448,0.588,0.42015,0.47171,0.27777,1.12357,0.71584,0.99727,0.003862,0.003862,0.003862
126,23136,1.20141,0.73499,1.02537,0.58784,0.41956,0.4721,0.27758,1.12343,0.71569,0.99711,0.0038125,0.0038125,0.0038125
127,23321.2,1.19703,0.73037,1.02706,0.58306,0.42036,0.47145,0.278,1.12322,0.71518,0.99689,0.003763,0.003763,0.003763
128,23506.6,1.19364,0.72812,1.02206,0.5792,0.42129,0.47154,0.2779,1.12312,0.71502,0.99668,0.0037135,0.0037135,0.0037135
129,23690.1,1.19562,0.73163,1.0257,0.59085,0.41855,0.47191,0.27726,1.12307,0.71512,0.99663,0.003664,0.003664,0.003664
130,23873.3,1.19789,0.72716,1.02175,0.58819,0.41758,0.47138,0.27845,1.12282,0.71471,0.99651,0.0036145,0.0036145,0.0036145
131,24056.2,1.19419,0.72856,1.02337,0.5919,0.41731,0.47206,0.2778,1.12264,0.7145,0.99656,0.003565,0.003565,0.003565
132,24239,1.19075,0.72572,1.02109,0.59304,0.41715,0.4719,0.27823,1.12261,0.71468,0.99652,0.0035155,0.0035155,0.0035155
133,24421.4,1.19144,0.72325,1.02292,0.59471,0.41647,0.47211,0.27826,1.12244,0.71448,0.99641,0.003466,0.003466,0.003466
134,24603.7,1.18946,0.72221,1.02273,0.59792,0.4159,0.4725,0.27872,1.12217,0.71417,0.99637,0.0034165,0.0034165,0.0034165
135,24785.6,1.18691,0.7219,1.0199,0.59508,0.41644,0.4726,0.27867,1.12214,0.71411,0.99619,0.003367,0.003367,0.003367
136,24967.8,1.18596,0.72007,1.02142,0.58899,0.41695,0.47233,0.27889,1.12213,0.71383,0.99607,0.0033175,0.0033175,0.0033175
137,25150.6,1.18728,0.72054,1.0186,0.59031,0.41649,0.47191,0.27838,1.12188,0.7138,0.99602,0.003268,0.003268,0.003268
138,25332.6,1.18182,0.71734,1.01819,0.58943,0.41636,0.47237,0.2789,1.12181,0.71367,0.99599,0.0032185,0.0032185,0.0032185
139,25514.5,1.18432,0.71563,1.01816,0.59664,0.41473,0.47237,0.27926,1.12165,0.71352,0.99569,0.003169,0.003169,0.003169
140,25696.5,1.17909,0.7129,1.01864,0.5904,0.41506,0.47252,0.27914,1.12138,0.71359,0.99559,0.0031195,0.0031195,0.0031195
141,25879.5,1.17926,0.71307,1.01667,0.59152,0.4128,0.47215,0.27946,1.12116,0.71323,0.9955,0.00307,0.00307,0.00307
142,26062,1.18529,0.71804,1.01886,0.59696,0.41098,0.47193,0.27923,1.12104,0.71307,0.99536,0.0030205,0.0030205,0.0030205
143,26244.3,1.1767,0.71207,1.01515,0.59784,0.41088,0.47232,0.27928,1.12086,0.71296,0.99531,0.002971,0.002971,0.002971
144,26426.2,1.1786,0.71163,1.01685,0.59744,0.41076,0.4723,0.27955,1.12072,0.7126,0.99529,0.0029215,0.0029215,0.0029215
145,26608.5,1.17367,0.70972,1.01295,0.59359,0.41161,0.47255,0.27978,1.12111,0.71249,0.99553,0.002872,0.002872,0.002872
146,26791.1,1.17267,0.70814,1.01407,0.6014,0.41005,0.47274,0.2801,1.12087,0.71217,0.99547,0.0028225,0.0028225,0.0028225
147,26973.7,1.17739,0.71184,1.01485,0.59709,0.41085,0.47289,0.28015,1.12097,0.71263,0.99553,0.002773,0.002773,0.002773
148,27156,1.17514,0.70968,1.01331,0.58791,0.41503,0.47361,0.27958,1.1208,0.71246,0.99544,0.0027235,0.0027235,0.0027235
149,27338.1,1.17126,0.70505,1.01506,0.59667,0.41198,0.47282,0.28021,1.1208,0.71249,0.9954,0.002674,0.002674,0.002674
150,27520,1.17231,0.70542,1.0132,0.59397,0.41365,0.47354,0.27999,1.12068,0.71252,0.99524,0.0026245,0.0026245,0.0026245
151,27702.7,1.17,0.70332,1.01249,0.59197,0.41426,0.47357,0.28025,1.12069,0.71248,0.99525,0.002575,0.002575,0.002575
152,27885,1.17303,0.7058,1.01099,0.58382,0.41822,0.47325,0.27989,1.12052,0.71236,0.99519,0.0025255,0.0025255,0.0025255
153,28066.7,1.16676,0.70227,1.01133,0.58586,0.41789,0.4727,0.2798,1.1202,0.71206,0.99507,0.002476,0.002476,0.002476
154,28248.7,1.16318,0.69974,1.01134,0.58645,0.41686,0.47292,0.28007,1.12027,0.71209,0.99497,0.0024265,0.0024265,0.0024265
155,28431.2,1.16441,0.70076,1.01168,0.58741,0.41773,0.47246,0.27977,1.12009,0.712,0.99493,0.002377,0.002377,0.002377
156,28613.3,1.16584,0.69957,1.01013,0.58711,0.41897,0.47212,0.27955,1.12032,0.7118,0.99486,0.0023275,0.0023275,0.0023275
157,28795.9,1.16535,0.69888,1.00993,0.58836,0.41869,0.47253,0.27957,1.12032,0.71179,0.99485,0.002278,0.002278,0.002278
158,28977.9,1.16858,0.70162,1.01135,0.58567,0.41938,0.47257,0.27904,1.12017,0.71166,0.99468,0.0022285,0.0022285,0.0022285
159,29160,1.16429,0.69713,1.00959,0.56554,0.42838,0.47291,0.27945,1.11999,0.71185,0.99463,0.002179,0.002179,0.002179
160,29342.6,1.16292,0.6938,1.00941,0.56123,0.43324,0.4725,0.2796,1.12002,0.71151,0.99458,0.0021295,0.0021295,0.0021295
161,29524.7,1.16052,0.69529,1.00871,0.56068,0.43219,0.4726,0.27995,1.11965,0.71173,0.99445,0.00208,0.00208,0.00208
162,29706.6,1.1585,0.69392,1.00792,0.58288,0.42251,0.47344,0.28007,1.1198,0.71162,0.99441,0.0020305,0.0020305,0.0020305
163,29888.8,1.16082,0.69551,1.00795,0.58523,0.42182,0.47358,0.28007,1.1197,0.71171,0.99436,0.001981,0.001981,0.001981
164,30071.4,1.15838,0.69215,1.00721,0.5861,0.42174,0.47392,0.28015,1.11963,0.71157,0.99422,0.0019315,0.0019315,0.0019315
165,30253.8,1.15756,0.68966,1.00651,0.58143,0.42071,0.47334,0.28033,1.11979,0.71134,0.99422,0.001882,0.001882,0.001882
166,30435.9,1.15317,0.68907,1.00681,0.58658,0.41987,0.47386,0.28047,1.11948,0.71117,0.99414,0.0018325,0.0018325,0.0018325
167,30618.4,1.15413,0.68704,1.00553,0.58826,0.4191,0.47422,0.28051,1.11943,0.7114,0.99404,0.001783,0.001783,0.001783
168,30801.1,1.15687,0.68936,1.00388,0.58741,0.42096,0.47482,0.28097,1.11932,0.71121,0.99391,0.0017335,0.0017335,0.0017335
169,30983.5,1.1515,0.68676,1.0054,0.58481,0.42102,0.47472,0.28131,1.1192,0.71116,0.99376,0.001684,0.001684,0.001684
170,31165.9,1.15339,0.68559,1.00597,0.58544,0.41946,0.47475,0.28087,1.11903,0.71076,0.99364,0.0016345,0.0016345,0.0016345
171,31348,1.1548,0.68786,1.00348,0.58726,0.42046,0.47474,0.28121,1.11862,0.71081,0.9935,0.001585,0.001585,0.001585
172,31530.2,1.14988,0.68375,1.00487,0.56874,0.42519,0.47478,0.28105,1.11875,0.71049,0.99348,0.0015355,0.0015355,0.0015355
173,31712.5,1.14663,0.68034,1.00371,0.56717,0.42608,0.47503,0.28101,1.11853,0.71056,0.99335,0.001486,0.001486,0.001486
174,31894.4,1.14655,0.68101,1.00251,0.56669,0.42601,0.47486,0.2812,1.11852,0.7103,0.99324,0.0014365,0.0014365,0.0014365
175,32076.3,1.14544,0.67775,1.00163,0.57339,0.42544,0.47538,0.28148,1.11848,0.71017,0.99316,0.001387,0.001387,0.001387
176,32258,1.15044,0.68031,1.00112,0.57304,0.42528,0.4756,0.28068,1.11831,0.71014,0.993,0.0013375,0.0013375,0.0013375
177,32439.8,1.14521,0.67753,0.99936,0.5744,0.4268,0.47552,0.28068,1.11844,0.71012,0.99292,0.001288,0.001288,0.001288
178,32621.4,1.1413,0.67724,0.99894,0.57687,0.42593,0.47486,0.28055,1.11849,0.71,0.99282,0.0012385,0.0012385,0.0012385
179,32803.4,1.13673,0.67346,0.99946,0.57924,0.42551,0.47489,0.28061,1.11851,0.70983,0.99282,0.001189,0.001189,0.001189
180,32985.4,1.14325,0.67743,1.00027,0.56933,0.42823,0.47504,0.2805,1.11863,0.70986,0.99278,0.0011395,0.0011395,0.0011395
181,33167.5,1.13991,0.67267,0.99907,0.57063,0.42891,0.47532,0.27987,1.11868,0.70978,0.99273,0.00109,0.00109,0.00109
182,33349.9,1.13667,0.67146,0.99793,0.57115,0.4312,0.4752,0.27983,1.11868,0.70999,0.99272,0.0010405,0.0010405,0.0010405
183,33531.3,1.13798,0.67299,0.99943,0.57202,0.43187,0.47476,0.27996,1.11877,0.70998,0.9927,0.000991,0.000991,0.000991
184,33712.5,1.13675,0.67183,0.99908,0.57412,0.43141,0.47463,0.27987,1.11873,0.71004,0.99269,0.0009415,0.0009415,0.0009415
185,33895.1,1.13519,0.66977,0.9961,0.57664,0.43147,0.47471,0.27984,1.11853,0.71015,0.99263,0.000892,0.000892,0.000892
186,34077.4,1.13734,0.67029,0.99697,0.58346,0.42913,0.47479,0.27999,1.11852,0.71011,0.99264,0.0008425,0.0008425,0.0008425
187,34260,1.13499,0.66646,0.99651,0.57569,0.43563,0.47429,0.27978,1.11873,0.70993,0.99267,0.000793,0.000793,0.000793
