epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7376.21,2.84829,1.76926,2.04663,0.60749,0.42201,0.4751,0.28361,2.59652,1.68918,1.98218,0.0079705,0.0079705,0.0079705
43,7550.88,2.86802,1.77752,2.04398,0.60649,0.4359,0.47308,0.28324,2.58653,1.68297,1.98044,0.007921,0.007921,0.007921
44,7725.86,2.8376,1.76024,2.04031,0.56925,0.43833,0.47109,0.28247,2.58542,1.68389,1.97974,0.0078715,0.0078715,0.0078715
45,7901.24,2.84595,1.75683,2.03998,0.60066,0.43951,0.48114,0.29,2.5809,1.66789,1.97409,0.007822,0.007822,0.007822
46,8077.07,2.83987,1.75162,2.03594,0.58099,0.4505,0.47818,0.29021,2.56831,1.67385,1.96984,0.0077725,0.0077725,0.0077725
47,8252.54,2.83064,1.73975,2.02954,0.58972,0.43329,0.48002,0.29245,2.56388,1.66381,1.97106,0.007723,0.007723,0.007723
48,8427.98,2.82268,1.73288,2.0286,0.61598,0.4402,0.49441,0.29928,2.55849,1.65414,1.968,0.0076735,0.0076735,0.0076735
49,8603.36,2.8134,1.72514,2.02279,0.63717,0.42895,0.48613,0.2942,2.55088,1.65334,1.9657,0.007624,0.007624,0.007624
50,8778.61,2.8132,1.72634,2.02232,0.60066,0.44858,0.49005,0.29626,2.55766,1.65065,1.969,0.0075745,0.0075745,0.0075745
51,8954.48,2.80188,1.71611,2.02269,0.62204,0.44749,0.49502,0.29969,2.55108,1.63762,1.96555,0.007525,0.007525,0.007525
52,9130.01,2.79517,1.70559,2.0167,0.6178,0.43954,0.49764,0.30322,2.54829,1.64197,1.96248,0.0074755,0.0074755,0.0074755
53,9305.38,2.78519,1.7014,2.01676,0.64711,0.42612,0.49213,0.29954,2.54272,1.63639,1.96228,0.007426,0.007426,0.007426
54,9480.34,2.78684,1.69462,2.01002,0.6306,0.44219,0.49622,0.30298,2.53767,1.62031,1.95786,0.0073765,0.0073765,0.0073765
55,9655.47,2.78027,1.69452,2.01342,0.61975,0.42852,0.49981,0.30256,2.52832,1.62387,1.95608,0.007327,0.007327,0.007327
56,9830.39,2.77376,1.6764,2.00953,0.60471,0.44507,0.49734,0.30389,2.52827,1.62384,1.95407,0.0072775,0.0072775,0.0072775
57,10005.7,2.76569,1.67329,2.00409,0.61091,0.44361,0.49781,0.30484,2.52525,1.61897,1.95258,0.007228,0.007228,0.007228
58,10181.2,2.76941,1.66765,2.00567,0.61566,0.45669,0.50284,0.30705,2.52872,1.61713,1.95474,0.0071785,0.0071785,0.0071785
59,10356.4,2.75378,1.66336,2.0032,0.6069,0.46821,0.4993,0.3051,2.52044,1.61351,1.95262,0.007129,0.007129,0.007129
60,10530.7,2.75825,1.65987,2.00121,0.60509,0.45688,0.50286,0.30864,2.51983,1.61078,1.95,0.0070795,0.0070795,0.0070795
