epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,3499.44,1.29787,0.86119,1.10319,0.55577,0.38806,0.43171,0.24408,1.19171,0.80806,1.05038,0.00901,0.00901,0.00901
22,3664.85,1.29056,0.84992,1.09817,0.54055,0.41381,0.44089,0.24769,1.18042,0.80431,1.04687,0.0089605,0.0089605,0.0089605
23,3831.34,1.28612,0.84873,1.09797,0.54574,0.40653,0.44249,0.25205,1.18221,0.80919,1.04592,0.008911,0.008911,0.008911
24,3996.6,1.28634,0.84041,1.0862,0.59946,0.39462,0.44942,0.25946,1.18065,0.79789,1.03924,0.0088615,0.0088615,0.0088615
25,4162.49,1.29162,0.84801,1.08438,0.58028,0.40013,0.44446,0.2564,1.17568,0.80133,1.03469,0.008812,0.008812,0.008812
26,4327.86,1.28462,0.84428,1.08203,0.58134,0.4011,0.4511,0.26107,1.17188,0.79017,1.03144,0.0087625,0.0087625,0.0087625
27,4493.74,1.28546,0.83853,1.07664,0.56581,0.4203,0.44787,0.2587,1.16679,0.78728,1.02839,0.008713,0.008713,0.008713
28,4658.85,1.28047,0.83297,1.06856,0.587,0.42827,0.45751,0.2678,1.16891,0.78766,1.02333,0.0086635,0.0086635,0.0086635
29,4824.1,1.27521,0.83122,1.06987,0.56643,0.42205,0.45658,0.2631,1.16625,0.78246,1.02417,0.008614,0.008614,0.008614
30,4989.66,1.26836,0.82462,1.0657,0.5931,0.42933,0.46166,0.26966,1.16152,0.76951,1.01912,0.0085645,0.0085645,0.0085645
31,5154.63,1.27036,0.82745,1.0645,0.61056,0.43008,0.47347,0.27506,1.15514,0.76652,1.01349,0.008515,0.008515,0.008515
32,5319.98,1.26283,0.81644,1.05774,0.59313,0.42143,0.46632,0.26746,1.16177,0.77165,1.0166,0.0084655,0.0084655,0.0084655
33,5485.46,1.2601,0.80838,1.05554,0.61661,0.43531,0.47583,0.27991,1.14803,0.75807,1.01306,0.008416,0.008416,0.008416
34,5650.85,1.25059,0.80489,1.05484,0.55241,0.44658,0.48153,0.28,1.14797,0.75069,1.00991,0.0083665,0.0083665,0.0083665
35,5815.95,1.24821,0.79953,1.05083,0.58481,0.44063,0.47492,0.27451,1.151,0.76796,1.00996,0.008317,0.008317,0.008317
36,5981.29,1.23897,0.7953,1.04535,0.61751,0.43034,0.47921,0.27771,1.14425,0.75807,1.00831,0.0082675,0.0082675,0.0082675
37,6146.72,1.2457,0.79766,1.04624,0.56415,0.45806,0.48383,0.28183,1.13623,0.75606,1.00077,0.008218,0.008218,0.008218
38,6312.51,1.23663,0.79048,1.04095,0.63473,0.44186,0.49271,0.28572,1.13232,0.7427,1.00165,0.0081685,0.0081685,0.0081685
39,6477.8,1.22985,0.78779,1.03827,0.64666,0.43763,0.49164,0.28485,1.13283,0.74599,1.00132,0.008119,0.008119,0.008119
40,6642.8,1.23079,0.78381,1.03883,0.62066,0.44155,0.4938,0.28899,1.12811,0.74195,0.99684,0.0080695,0.0080695,0.0080695
41,6808.14,1.2217,0.77547,1.03556,0.61346,0.4472,0.4881,0.28531,1.13032,0.73976,0.99915,0.00802,0.00802,0.00802
42,6974.11,1.21701,0.77182,1.0357,0.6196,0.46185,0.49156,0.28612,1.12461,0.73192,0.99621,0.0079705,0.0079705,0.0079705
43,7139.07,1.22291,0.77242,1.0346,0.61222,0.45996,0.49642,0.28961,1.12194,0.73473,0.99765,0.007921,0.007921,0.007921
44,7305.05,1.2096,0.76721,1.03046,0.57591,0.4811,0.49454,0.291,1.1152,0.72702,0.99146,0.0078715,0.0078715,0.0078715
45,7470.56,1.21392,0.76654,1.03154,0.58477,0.47264,0.49401,0.28998,1.11699,0.72715,0.99052,0.007822,0.007822,0.007822
46,7635.98,1.21175,0.76258,1.02917,0.61341,0.44566,0.49603,0.28989,1.11672,0.72385,0.99136,0.0077725,0.0077725,0.0077725
47,7801.39,1.20735,0.75853,1.02675,0.63292,0.46596,0.50717,0.29471,1.1091,0.72162,0.98949,0.007723,0.007723,0.007723
48,7966.61,1.20444,0.75494,1.02509,0.60927,0.48045,0.50857,0.29964,1.11119,0.7197,0.98921,0.0076735,0.0076735,0.0076735
49,8132.21,1.19726,0.75044,1.02149,0.66321,0.4327,0.49566,0.29216,1.10856,0.72118,0.98878,0.007624,0.007624,0.007624
50,8298.09,1.20128,0.7534,1.02224,0.5924,0.4804,0.50543,0.29539,1.10836,0.71802,0.98892,0.0075745,0.0075745,0.0075745
51,8463.96,1.19326,0.74797,1.02115,0.62923,0.46638,0.50872,0.3019,1.10729,0.71401,0.98784,0.007525,0.007525,0.007525
52,8629.9,1.19026,0.74285,1.01748,0.61149,0.48121,0.51543,0.30276,1.10164,0.70716,0.98482,0.0074755,0.0074755,0.0074755
53,8795.55,1.18619,0.74,1.01983,0.60216,0.48203,0.5143,0.30257,1.1014,0.70775,0.98452,0.007426,0.007426,0.007426
54,8961.27,1.1856,0.73765,1.0146,0.63024,0.46225,0.51911,0.30664,1.09959,0.70492,0.98297,0.0073765,0.0073765,0.0073765
55,9127.25,1.18537,0.73864,1.0147,0.62705,0.46941,0.5169,0.3046,1.09601,0.70313,0.98133,0.007327,0.007327,0.007327
56,9292.59,1.18128,0.73141,1.01381,0.63768,0.46344,0.51834,0.30894,1.09427,0.70262,0.97861,0.0072775,0.0072775,0.0072775
57,9458,1.17461,0.72808,1.0102,0.63052,0.47095,0.51452,0.30628,1.09475,0.7035,0.97899,0.007228,0.007228,0.007228
58,9623.79,1.17997,0.72828,1.01211,0.60939,0.48029,0.51961,0.30649,1.09414,0.70314,0.97945,0.0071785,0.0071785,0.0071785
59,9789.16,1.1703,0.72609,1.00865,0.65031,0.46386,0.51953,0.30713,1.09116,0.69907,0.97847,0.007129,0.007129,0.007129
60,9954.03,1.17428,0.72613,1.00939,0.6164,0.47221,0.51668,0.30746,1.08841,0.69524,0.97714,0.0070795,0.0070795,0.0070795
61,10122.1,1.16562,0.71631,1.00385,0.64187,0.47201,0.52426,0.30869,1.08787,0.69432,0.97526,0.00703,0.00703,0.00703
62,10293,1.16998,0.72097,1.00593,0.65352,0.46708,0.51661,0.3091,1.08522,0.69447,0.97436,0.0069805,0.0069805,0.0069805
63,10464.4,1.16565,0.71388,1.0035,0.63244,0.4702,0.51525,0.30862,1.08587,0.6937,0.97475,0.006931,0.006931,0.006931
64,10635.5,1.16189,0.71519,1.00343,0.65795,0.47317,0.51698,0.30892,1.0841,0.69244,0.97473,0.0068815,0.0068815,0.0068815
65,10806,1.15979,0.71262,1.00026,0.6522,0.47105,0.516,0.30718,1.08429,0.69301,0.97467,0.006832,0.006832,0.006832
66,10977,1.16322,0.71274,1.00365,0.64899,0.47066,0.5192,0.30959,1.07995,0.69167,0.97201,0.0067825,0.0067825,0.0067825
67,11147.9,1.15593,0.70838,0.99945,0.61834,0.4803,0.51919,0.30999,1.0777,0.68903,0.97162,0.006733,0.006733,0.006733
68,11318.5,1.1539,0.70444,0.99843,0.59423,0.48666,0.51622,0.30731,1.07699,0.68855,0.97096,0.0066835,0.0066835,0.0066835
69,11489,1.15232,0.70598,0.99744,0.64034,0.45845,0.51722,0.30801,1.07645,0.68828,0.97096,0.006634,0.006634,0.006634
70,11659.4,1.15062,0.70194,0.99465,0.58676,0.49583,0.52038,0.31112,1.07704,0.68613,0.97017,0.0065845,0.0065845,0.0065845
71,11829.7,1.15131,0.69981,0.99508,0.60909,0.4903,0.52295,0.31169,1.07735,0.68713,0.97069,0.006535,0.006535,0.006535
72,12001.1,1.14716,0.69778,0.99335,0.59981,0.49341,0.52183,0.31152,1.07519,0.68623,0.9699,0.0064855,0.0064855,0.0064855
73,12171.7,1.14267,0.69561,0.99126,0.63074,0.48164,0.52305,0.31187,1.07474,0.68595,0.9695,0.006436,0.006436,0.006436
74,12342.4,1.14152,0.69295,0.99196,0.62255,0.4771,0.52329,0.31396,1.07438,0.68393,0.96932,0.0063865,0.0063865,0.0063865
75,12513.7,1.1388,0.69203,0.98951,0.61145,0.48655,0.52392,0.31265,1.07412,0.68262,0.96929,0.006337,0.006337,0.006337
76,12684.5,1.14555,0.69283,0.99175,0.58359,0.49992,0.52316,0.31201,1.07303,0.68305,0.96859,0.0062875,0.0062875,0.0062875
77,12855.7,1.135,0.68796,0.98909,0.58837,0.49919,0.52347,0.31157,1.07127,0.68237,0.96757,0.006238,0.006238,0.006238
78,13026.6,1.13795,0.69121,0.98958,0.59922,0.49051,0.52358,0.31085,1.0703,0.68011,0.96717,0.0061885,0.0061885,0.0061885
79,13197.5,1.13555,0.68693,0.9883,0.56724,0.51738,0.52353,0.31073,1.06983,0.67981,0.96712,0.006139,0.006139,0.006139
80,13368.3,1.13597,0.68519,0.98578,0.57042,0.50891,0.52535,0.31285,1.06876,0.67838,0.96619,0.0060895,0.0060895,0.0060895
81,13538.8,1.12947,0.67942,0.9856,0.58231,0.50455,0.5267,0.31483,1.06891,0.67752,0.96574,0.00604,0.00604,0.00604
82,13709.6,1.13188,0.68202,0.98415,0.57314,0.51311,0.52631,0.31557,1.06706,0.67633,0.96501,0.0059905,0.0059905,0.0059905
83,13880.8,1.12497,0.67881,0.9828,0.62992,0.47532,0.52712,0.31589,1.06675,0.6754,0.96449,0.005941,0.005941,0.005941
84,14052,1.12262,0.67414,0.98116,0.5796,0.50588,0.529,0.31698,1.06628,0.67517,0.96418,0.0058915,0.0058915,0.0058915
85,14223.1,1.12194,0.67327,0.98129,0.58142,0.50897,0.53021,0.31773,1.06542,0.67502,0.96364,0.005842,0.005842,0.005842
86,14394,1.12018,0.67336,0.98075,0.59092,0.50541,0.53038,0.31828,1.06521,0.67372,0.96332,0.0057925,0.0057925,0.0057925
87,14565.2,1.12062,0.67333,0.98009,0.58481,0.50452,0.52913,0.31862,1.06446,0.67316,0.96315,0.005743,0.005743,0.005743
88,14736.3,1.11577,0.66719,0.97861,0.59613,0.50474,0.53106,0.31909,1.06435,0.67317,0.96284,0.0056935,0.0056935,0.0056935
89,14907.3,1.11285,0.66792,0.9775,0.59655,0.49853,0.53027,0.31935,1.06401,0.67323,0.96226,0.005644,0.005644,0.005644
90,15078.4,1.11324,0.66592,0.97648,0.60103,0.49815,0.53087,0.32022,1.06398,0.67331,0.9621,0.0055945,0.0055945,0.0055945
91,15251.1,1.11244,0.66502,0.97784,0.60075,0.49869,0.53002,0.31923,1.06396,0.67286,0.9622,0.005545,0.005545,0.005545
92,15421.7,1.11624,0.66623,0.97647,0.61647,0.49281,0.53247,0.32002,1.06407,0.67256,0.96229,0.0054955,0.0054955,0.0054955
93,15592,1.10022,0.65917,0.9746,0.61736,0.49077,0.53254,0.32078,1.0637,0.67229,0.96234,0.005446,0.005446,0.005446
94,15762.9,1.1087,0.66109,0.97267,0.60416,0.50665,0.53221,0.32079,1.06329,0.67141,0.96219,0.0053965,0.0053965,0.0053965
95,15933.7,1.10592,0.65724,0.97155,0.59582,0.50889,0.53153,0.32119,1.06287,0.67083,0.96181,0.005347,0.005347,0.005347
96,16105.1,1.10406,0.65829,0.97337,0.60144,0.50481,0.53206,0.32169,1.06243,0.67113,0.9617,0.0052975,0.0052975,0.0052975
97,16275.6,1.10191,0.65471,0.97179,0.61106,0.49028,0.53254,0.32204,1.06205,0.67042,0.96149,0.005248,0.005248,0.005248
98,16446.7,1.10371,0.65314,0.97159,0.60411,0.49584,0.53228,0.32224,1.06187,0.67083,0.96126,0.0051985,0.0051985,0.0051985
99,16617.6,1.1001,0.65319,0.97248,0.59909,0.49414,0.53299,0.3228,1.06174,0.67038,0.96091,0.005149,0.005149,0.005149
100,16787.9,1.0972,0.65201,0.96781,0.59675,0.49188,0.53344,0.32271,1.06129,0.6703,0.96052,0.0050995,0.0050995,0.0050995
101,16958.7,1.09401,0.6478,0.96845,0.59437,0.50048,0.53405,0.32355,1.06077,0.6694,0.96014,0.00505,0.00505,0.00505
102,17129.5,1.09653,0.64758,0.96865,0.59156,0.50034,0.53361,0.32385,1.06044,0.66897,0.95993,0.0050005,0.0050005,0.0050005
103,17301.1,1.09339,0.64532,0.96808,0.60124,0.49576,0.53378,0.32398,1.0602,0.6685,0.95976,0.004951,0.004951,0.004951
104,17471.6,1.09316,0.6459,0.96918,0.63698,0.48038,0.53351,0.32395,1.05963,0.66816,0.95945,0.0049015,0.0049015,0.0049015
105,17642.2,1.09017,0.64289,0.96531,0.61993,0.4857,0.53353,0.32366,1.0592,0.66776,0.95921,0.004852,0.004852,0.004852
106,17813,1.094,0.64366,0.96703,0.60305,0.49147,0.53436,0.32382,1.05894,0.66752,0.95902,0.0048025,0.0048025,0.0048025
107,17983.2,1.09129,0.64294,0.96514,0.60827,0.4902,0.53387,0.32375,1.05903,0.66709,0.9589,0.004753,0.004753,0.004753
108,18154,1.0884,0.63988,0.96266,0.60607,0.49026,0.53455,0.32413,1.05885,0.66702,0.9587,0.0047035,0.0047035,0.0047035
109,18324.2,1.08339,0.63799,0.96266,0.60355,0.49417,0.53392,0.32427,1.05873,0.66645,0.95854,0.004654,0.004654,0.004654
110,18494.6,1.0821,0.63647,0.96075,0.60314,0.49338,0.53456,0.32469,1.05846,0.66602,0.95827,0.0046045,0.0046045,0.0046045
111,18664.6,1.07868,0.63499,0.96094,0.60035,0.49748,0.53435,0.32472,1.0584,0.66591,0.95831,0.004555,0.004555,0.004555
112,18835.2,1.0775,0.63186,0.96166,0.60455,0.50099,0.53436,0.32473,1.05806,0.66561,0.95829,0.0045055,0.0045055,0.0045055
113,19004.9,1.08098,0.63558,0.96283,0.60376,0.5024,0.53462,0.32537,1.05799,0.66528,0.95815,0.004456,0.004456,0.004456
114,19175.2,1.07718,0.63178,0.9582,0.59354,0.50827,0.53475,0.32539,1.05732,0.66478,0.95785,0.0044065,0.0044065,0.0044065
115,19346.1,1.07168,0.62894,0.95888,0.59618,0.50545,0.53413,0.32487,1.05721,0.66461,0.95775,0.004357,0.004357,0.004357
116,19516.1,1.07112,0.62667,0.95669,0.59425,0.50622,0.53435,0.32496,1.05736,0.66455,0.95767,0.0043075,0.0043075,0.0043075
117,19686.1,1.07383,0.62621,0.95859,0.59876,0.50188,0.534,0.32458,1.05717,0.66431,0.95763,0.004258,0.004258,0.004258
118,19856.3,1.06761,0.62601,0.95795,0.59817,0.50087,0.53396,0.32448,1.05707,0.66407,0.95743,0.0042085,0.0042085,0.0042085
119,20027,1.06835,0.626,0.95696,0.59811,0.50204,0.53418,0.32421,1.05683,0.66383,0.95731,0.004159,0.004159,0.004159
120,20197.5,1.06945,0.62492,0.95682,0.59979,0.50026,0.53394,0.32486,1.05665,0.66389,0.95712,0.0041095,0.0041095,0.0041095
121,20367.8,1.07003,0.6215,0.95402,0.60031,0.50004,0.53377,0.3245,1.05646,0.66371,0.9569,0.00406,0.00406,0.00406
122,20538.4,1.06398,0.6216,0.9548,0.60009,0.50179,0.53362,0.32518,1.05658,0.66342,0.95681,0.0040105,0.0040105,0.0040105
123,20708.3,1.06187,0.61969,0.95331,0.60389,0.50142,0.53357,0.32518,1.05625,0.66332,0.95666,0.003961,0.003961,0.003961
124,20878.6,1.06206,0.61805,0.95248,0.60139,0.50122,0.53279,0.32553,1.05615,0.66312,0.95662,0.0039115,0.0039115,0.0039115
125,21048.8,1.05715,0.6164,0.9499,0.59879,0.50281,0.53274,0.32529,1.05599,0.66265,0.95648,0.003862,0.003862,0.003862
126,21221.3,1.06274,0.61871,0.95168,0.59935,0.50309,0.53306,0.32521,1.05584,0.66282,0.9563,0.0038125,0.0038125,0.0038125
127,21391.8,1.05639,0.61425,0.95262,0.6003,0.50197,0.53339,0.32511,1.05572,0.66266,0.95627,0.003763,0.003763,0.003763
128,21562.2,1.05317,0.61082,0.94892,0.59861,0.50335,0.53367,0.32594,1.0556,0.66252,0.95624,0.0037135,0.0037135,0.0037135
129,21733.2,1.05703,0.61466,0.95097,0.59075,0.50911,0.53355,0.32589,1.05548,0.66254,0.95618,0.003664,0.003664,0.003664
130,21903.3,1.05621,0.61086,0.94944,0.59517,0.50513,0.53338,0.3257,1.05578,0.66263,0.95631,0.0036145,0.0036145,0.0036145
131,22073.4,1.05238,0.60986,0.94888,0.59651,0.50223,0.53353,0.32608,1.05584,0.66259,0.95621,0.003565,0.003565,0.003565
132,22243.8,1.04869,0.60802,0.94672,0.59967,0.50274,0.5344,0.32637,1.05588,0.66242,0.9561,0.0035155,0.0035155,0.0035155
133,22414.1,1.05076,0.6079,0.94842,0.59878,0.50097,0.53399,0.32654,1.05565,0.66223,0.956,0.003466,0.003466,0.003466
134,22584.2,1.04876,0.60579,0.94756,0.60155,0.49734,0.53439,0.32646,1.0557,0.66244,0.95586,0.0034165,0.0034165,0.0034165
135,22753.4,1.04379,0.60284,0.94589,0.60275,0.49701,0.53445,0.32633,1.05548,0.66227,0.95576,0.003367,0.003367,0.003367
136,22923.8,1.04194,0.60148,0.9458,0.60242,0.49805,0.5348,0.32614,1.05563,0.66198,0.95578,0.0033175,0.0033175,0.0033175
137,23095.3,1.04218,0.60215,0.94394,0.60401,0.49473,0.53486,0.32595,1.0557,0.66235,0.95566,0.003268,0.003268,0.003268
138,23265.2,1.03715,0.59848,0.9437,0.60425,0.49484,0.53496,0.32611,1.0555,0.66232,0.95555,0.0032185,0.0032185,0.0032185
139,23434.3,1.03917,0.59739,0.94365,0.60943,0.49333,0.53487,0.3264,1.05538,0.66229,0.95546,0.003169,0.003169,0.003169
140,23604.1,1.03502,0.59491,0.94331,0.61266,0.49455,0.53509,0.32673,1.05547,0.66237,0.95537,0.0031195,0.0031195,0.0031195
141,23774.6,1.03353,0.59396,0.94072,0.6097,0.49405,0.53496,0.32658,1.05518,0.66226,0.95519,0.00307,0.00307,0.00307
142,23944,1.03861,0.59757,0.94319,0.60922,0.49391,0.53654,0.32733,1.05513,0.6624,0.95513,0.0030205,0.0030205,0.0030205
143,24113.9,1.03066,0.59289,0.9402,0.60819,0.49403,0.53643,0.32741,1.0551,0.66253,0.95505,0.002971,0.002971,0.002971
144,24283.7,1.03248,0.59256,0.94139,0.61072,0.49386,0.5366,0.32729,1.05505,0.6623,0.95498,0.0029215,0.0029215,0.0029215
145,24453.5,1.02597,0.58899,0.93821,0.61264,0.49204,0.53603,0.32757,1.05523,0.66259,0.95501,0.002872,0.002872,0.002872
146,24623.9,1.02665,0.58864,0.93872,0.60686,0.49389,0.53616,0.32729,1.05502,0.66244,0.95489,0.0028225,0.0028225,0.0028225
147,24793.9,1.02758,0.59081,0.93947,0.6085,0.49355,0.53613,0.32773,1.05488,0.66254,0.95477,0.002773,0.002773,0.002773
148,24963.6,1.0248,0.58776,0.93695,0.60672,0.49287,0.5351,0.32693,1.0547,0.66255,0.95466,0.0027235,0.0027235,0.0027235
149,25133,1.02183,0.58346,0.93807,0.60929,0.49179,0.53593,0.32727,1.05448,0.66268,0.95457,0.002674,0.002674,0.002674
150,25302.8,1.02259,0.58421,0.93726,0.61234,0.49088,0.53523,0.32679,1.05444,0.66289,0.95455,0.0026245,0.0026245,0.0026245
151,25472.6,1.02029,0.58209,0.93588,0.61682,0.49184,0.53592,0.32739,1.05456,0.66295,0.95452,0.002575,0.002575,0.002575
152,25642.7,1.02269,0.5837,0.93595,0.61561,0.49201,0.53559,0.32773,1.05459,0.66282,0.95455,0.0025255,0.0025255,0.0025255
153,25812.3,1.01535,0.57895,0.93372,0.61681,0.49211,0.53477,0.32763,1.05454,0.663,0.95457,0.002476,0.002476,0.002476
154,25981.8,1.01092,0.57811,0.93432,0.61847,0.49163,0.53422,0.32707,1.05426,0.66299,0.95449,0.0024265,0.0024265,0.0024265
155,26151.6,1.01253,0.57829,0.93432,0.61807,0.49233,0.53395,0.32704,1.05426,0.66293,0.95443,0.002377,0.002377,0.002377
156,26320.9,1.01039,0.57486,0.93182,0.61881,0.49193,0.53453,0.3276,1.05433,0.66324,0.95435,0.0023275,0.0023275,0.0023275
157,26490.5,1.01083,0.5766,0.93164,0.62211,0.49018,0.53408,0.32773,1.05424,0.66313,0.95434,0.002278,0.002278,0.002278
158,26660.1,1.0131,0.57685,0.93315,0.63021,0.4877,0.53415,0.32795,1.05441,0.6636,0.95436,0.0022285,0.0022285,0.0022285
159,26826.5,1.00714,0.57221,0.93066,0.63846,0.48377,0.53452,0.32824,1.05435,0.66349,0.95411,0.002179,0.002179,0.002179
160,26990.7,1.00557,0.57141,0.93091,0.65113,0.47518,0.53405,0.32803,1.05439,0.66324,0.95417,0.0021295,0.0021295,0.0021295
161,27155.6,1.00553,0.57143,0.93201,0.65215,0.47467,0.53394,0.32846,1.05434,0.6635,0.95412,0.00208,0.00208,0.00208
162,27320.1,1.0052,0.57051,0.93149,0.65441,0.47134,0.53381,0.32836,1.05451,0.66343,0.95395,0.0020305,0.0020305,0.0020305
163,27484.8,1.0026,0.5695,0.92924,0.65557,0.47109,0.53436,0.32873,1.05453,0.66319,0.95397,0.001981,0.001981,0.001981
164,27649.8,1.00182,0.5692,0.9303,0.65623,0.47578,0.53428,0.32844,1.05456,0.66322,0.95397,0.0019315,0.0019315,0.0019315
165,27814.8,0.99737,0.56594,0.92749,0.65629,0.47562,0.53442,0.32826,1.05483,0.66327,0.95399,0.001882,0.001882,0.001882
166,27979.4,0.99551,0.56408,0.92765,0.6562,0.47535,0.53498,0.32914,1.05456,0.66358,0.95386,0.0018325,0.0018325,0.0018325
167,28144.2,0.99402,0.56223,0.92677,0.65756,0.47297,0.53467,0.32899,1.05467,0.66353,0.95383,0.001783,0.001783,0.001783
168,28309,0.9966,0.56342,0.92568,0.65724,0.4716,0.53429,0.32874,1.05431,0.66334,0.95361,0.0017335,0.0017335,0.0017335
169,28473.5,0.99131,0.56055,0.92579,0.6576,0.4727,0.53398,0.32893,1.05421,0.66361,0.95346,0.001684,0.001684,0.001684
170,28638.3,0.99255,0.55972,0.92581,0.65885,0.47209,0.53376,0.32846,1.05434,0.66375,0.95342,0.0016345,0.0016345,0.0016345
171,28803,0.9932,0.55931,0.92397,0.66006,0.47152,0.53375,0.32851,1.05465,0.66409,0.95333,0.001585,0.001585,0.001585
172,28968,0.98914,0.55751,0.92614,0.66025,0.47377,0.5342,0.32899,1.05481,0.66415,0.95343,0.0015355,0.0015355,0.0015355
173,29132.4,0.98498,0.55543,0.92467,0.65144,0.47609,0.5356,0.32959,1.05479,0.66425,0.95343,0.001486,0.001486,0.001486
174,29296.6,0.98228,0.55366,0.92195,0.64385,0.47759,0.53563,0.32921,1.05485,0.66448,0.95336,0.0014365,0.0014365,0.0014365
175,29460.9,0.9811,0.55253,0.92164,0.64501,0.47744,0.53577,0.32944,1.05489,0.6646,0.9533,0.001387,0.001387,0.001387
176,29625.8,0.98417,0.55316,0.9215,0.64581,0.47729,0.53569,0.32903,1.05494,0.66463,0.95337,0.0013375,0.0013375,0.0013375
177,29790.4,0.98162,0.55111,0.92113,0.65081,0.47574,0.53464,0.3284,1.05478,0.6648,0.95331,0.001288,0.001288,0.001288
178,29954.9,0.97717,0.55012,0.92006,0.65348,0.47684,0.5345,0.32805,1.05464,0.66497,0.95309,0.0012385,0.0012385,0.0012385
179,30119.4,0.97297,0.54844,0.91931,0.65405,0.47779,0.53437,0.32767,1.05478,0.66523,0.95305,0.001189,0.001189,0.001189
180,30283.6,0.97817,0.5507,0.92044,0.65613,0.47691,0.53458,0.32797,1.05484,0.6654,0.95303,0.0011395,0.0011395,0.0011395
181,30448.4,0.97509,0.54699,0.91942,0.66611,0.47154,0.53483,0.32789,1.055,0.66572,0.95299,0.00109,0.00109,0.00109
182,30613.3,0.97075,0.54421,0.91796,0.6666,0.47076,0.53449,0.32787,1.05499,0.66611,0.95304,0.0010405,0.0010405,0.0010405
183,30777.7,0.97159,0.5446,0.91899,0.67109,0.46729,0.53337,0.32764,1.05528,0.6664,0.95306,0.000991,0.000991,0.000991
184,30941.6,0.96828,0.54355,0.91829,0.67594,0.46612,0.53331,0.32738,1.05544,0.66669,0.95311,0.0009415,0.0009415,0.0009415
185,31106.6,0.96837,0.54259,0.91718,0.67298,0.46633,0.53425,0.32675,1.05559,0.66679,0.95318,0.000892,0.000892,0.000892
186,31271.3,0.96637,0.5409,0.91588,0.67785,0.46309,0.53294,0.32671,1.05583,0.66731,0.95323,0.0008425,0.0008425,0.0008425
187,31436,0.96655,0.53991,0.91736,0.67966,0.46093,0.53283,0.32579,1.05609,0.66766,0.95338,0.000793,0.000793,0.000793
