epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,5243.1,1.25747,0.81885,0.98175,0.56693,0.42769,0.46289,0.26825,1.15099,0.78226,0.94414,0.0084655,0.0084655,0.0084655
33,5405.98,1.25217,0.8141,0.97973,0.60934,0.4232,0.4615,0.27254,1.1402,0.77786,0.94098,0.008416,0.008416,0.008416
34,5568.68,1.24394,0.80899,0.97837,0.58703,0.41398,0.46648,0.27354,1.1421,0.77219,0.94242,0.0083665,0.0083665,0.0083665
35,5731.34,1.24658,0.80573,0.97961,0.57231,0.40961,0.45356,0.27257,1.13273,0.77233,0.94022,0.008317,0.008317,0.008317
36,5894.58,1.24164,0.80545,0.97705,0.60215,0.40506,0.46001,0.27297,1.13764,0.77594,0.94145,0.0082675,0.0082675,0.0082675
37,6057.96,1.24572,0.80746,0.9783,0.60054,0.41883,0.46622,0.27888,1.1335,0.77206,0.93933,0.008218,0.008218,0.008218
38,6220.74,1.23886,0.80168,0.97577,0.5815,0.43556,0.47183,0.27654,1.13901,0.76855,0.94165,0.0081685,0.0081685,0.0081685
39,6383.76,1.23471,0.79975,0.9741,0.63037,0.40345,0.46855,0.28045,1.12855,0.75672,0.93746,0.008119,0.008119,0.008119
40,6546.07,1.23572,0.79663,0.97395,0.6023,0.44198,0.47883,0.28294,1.12499,0.75547,0.93488,0.0080695,0.0080695,0.0080695
41,6709.05,1.23013,0.79239,0.97288,0.60221,0.4344,0.47631,0.28218,1.12708,0.75235,0.93814,0.00802,0.00802,0.00802
42,6872.46,1.22524,0.78736,0.97311,0.58441,0.45241,0.48287,0.28576,1.12577,0.74986,0.93602,0.0079705,0.0079705,0.0079705
43,7036.04,1.23269,0.79217,0.97131,0.60134,0.42985,0.47052,0.28184,1.12935,0.75252,0.93584,0.007921,0.007921,0.007921
44,7199.11,1.22134,0.78481,0.97058,0.57372,0.44187,0.47401,0.28148,1.11896,0.74979,0.9361,0.0078715,0.0078715,0.0078715
45,7362.25,1.22544,0.78624,0.97242,0.60872,0.4305,0.47593,0.2863,1.11967,0.74842,0.93309,0.007822,0.007822,0.007822
46,7526.28,1.22619,0.78461,0.97115,0.60909,0.43339,0.47631,0.28449,1.1142,0.74641,0.93135,0.0077725,0.0077725,0.0077725
47,7689.76,1.22179,0.78112,0.96844,0.5942,0.43682,0.48091,0.28661,1.11495,0.74682,0.93177,0.007723,0.007723,0.007723
48,7853.05,1.21994,0.77754,0.96926,0.5934,0.44487,0.48114,0.28713,1.11876,0.73839,0.93377,0.0076735,0.0076735,0.0076735
49,8016.5,1.21453,0.7753,0.96625,0.59382,0.43494,0.48164,0.28619,1.11333,0.73927,0.93307,0.007624,0.007624,0.007624
50,8180.28,1.21811,0.77634,0.96737,0.59282,0.45746,0.48886,0.2939,1.10922,0.72886,0.93051,0.0075745,0.0075745,0.0075745
51,8343.77,1.21582,0.77581,0.96732,0.63488,0.44694,0.49278,0.29258,1.1103,0.72642,0.93057,0.007525,0.007525,0.007525
52,8506.67,1.21112,0.7697,0.96642,0.59728,0.44049,0.48825,0.29211,1.10625,0.72971,0.92944,0.0074755,0.0074755,0.0074755
53,8670.16,1.2081,0.76871,0.96607,0.63002,0.44545,0.4938,0.30016,1.10144,0.72466,0.92858,0.007426,0.007426,0.007426
54,8833.77,1.20823,0.76706,0.96392,0.5724,0.45399,0.48639,0.29584,1.10083,0.72896,0.92754,0.0073765,0.0073765,0.0073765
55,8996.93,1.20823,0.7673,0.96522,0.61648,0.44232,0.48697,0.29362,1.10189,0.72726,0.9289,0.007327,0.007327,0.007327
56,9159.79,1.20632,0.76346,0.96411,0.66781,0.42021,0.48982,0.29573,1.10161,0.72307,0.92689,0.0072775,0.0072775,0.0072775
57,9322.88,1.20041,0.76058,0.96245,0.5876,0.44381,0.48792,0.29337,1.10106,0.72756,0.92795,0.007228,0.007228,0.007228
58,9486.18,1.20645,0.76025,0.96305,0.65778,0.42459,0.49249,0.29745,1.0997,0.725,0.92713,0.0071785,0.0071785,0.0071785
59,9650.02,1.19988,0.7591,0.96153,0.59958,0.45138,0.4896,0.2947,1.0986,0.72299,0.92626,0.007129,0.007129,0.007129
60,9813.35,1.20074,0.75959,0.96209,0.62449,0.44172,0.49481,0.29528,1.0959,0.721,0.92691,0.0070795,0.0070795,0.0070795
61,9977.31,1.19525,0.7518,0.95956,0.6057,0.4607,0.49795,0.29738,1.09767,0.7219,0.92775,0.00703,0.00703,0.00703
62,10141,1.19888,0.75621,0.95983,0.62851,0.43262,0.49451,0.29517,1.09959,0.72311,0.92791,0.0069805,0.0069805,0.0069805
63,10305,1.19562,0.75126,0.95853,0.60082,0.45085,0.50226,0.29969,1.0968,0.71803,0.92671,0.006931,0.006931,0.006931
64,10468.9,1.19608,0.75551,0.95955,0.57201,0.46184,0.49366,0.29538,1.09447,0.71926,0.92637,0.0068815,0.0068815,0.0068815
65,10632.4,1.19239,0.75001,0.95798,0.63424,0.45626,0.50214,0.29757,1.09597,0.71381,0.92638,0.006832,0.006832,0.006832
66,10795.6,1.19648,0.75183,0.96087,0.66079,0.43125,0.50199,0.29934,1.09458,0.71415,0.92588,0.0067825,0.0067825,0.0067825
67,10958.8,1.19155,0.74723,0.95775,0.6358,0.44079,0.49871,0.30024,1.09348,0.71385,0.92549,0.006733,0.006733,0.006733
68,11121.8,1.19042,0.74501,0.95768,0.58468,0.45885,0.49942,0.30054,1.09306,0.71375,0.92555,0.0066835,0.0066835,0.0066835
69,11284.8,1.18718,0.74545,0.95618,0.60919,0.45081,0.4963,0.29855,1.09291,0.71409,0.92528,0.006634,0.006634,0.006634
70,11448.2,1.1897,0.7437,0.95686,0.66994,0.42536,0.495,0.29679,1.09192,0.71374,0.92455,0.0065845,0.0065845,0.0065845
71,11611.1,1.1895,0.7427,0.95695,0.64863,0.43526,0.49732,0.29891,1.0912,0.71181,0.92481,0.006535,0.006535,0.006535
72,11774.8,1.18672,0.74166,0.95602,0.6339,0.4481,0.50061,0.29875,1.0915,0.71126,0.92502,0.0064855,0.0064855,0.0064855
73,11938.6,1.18262,0.73947,0.95458,0.61549,0.449,0.50471,0.30143,1.09136,0.70897,0.92491,0.006436,0.006436,0.006436
74,12102,1.18183,0.73803,0.95468,0.6364,0.44575,0.50801,0.30245,1.09046,0.70863,0.9243,0.0063865,0.0063865,0.0063865
75,12265.9,1.18124,0.73654,0.95402,0.61542,0.45573,0.50814,0.30225,1.09085,0.71029,0.92416,0.006337,0.006337,0.006337
76,12429.6,1.18514,0.7397,0.95435,0.6121,0.45394,0.50558,0.30101,1.08992,0.71112,0.92356,0.0062875,0.0062875,0.0062875
77,12593.3,1.17899,0.73462,0.95353,0.60884,0.45228,0.50201,0.30022,1.08923,0.71075,0.92275,0.006238,0.006238,0.006238
78,12757,1.17997,0.7379,0.95366,0.61583,0.44561,0.50082,0.29995,1.08849,0.70961,0.92255,0.0061885,0.0061885,0.0061885
79,12920.9,1.17853,0.73462,0.95222,0.60137,0.46331,0.50275,0.3018,1.08802,0.70903,0.92246,0.006139,0.006139,0.006139
80,13084.2,1.18001,0.73391,0.95129,0.60367,0.46049,0.50499,0.30299,1.08707,0.70774,0.92208,0.0060895,0.0060895,0.0060895
81,13247.9,1.17465,0.72889,0.95189,0.61239,0.46031,0.5037,0.30318,1.08745,0.7071,0.92181,0.00604,0.00604,0.00604
82,13411,1.17806,0.73161,0.95119,0.61444,0.46166,0.50541,0.30405,1.08683,0.70546,0.92215,0.0059905,0.0059905,0.0059905
83,13574.8,1.17071,0.72894,0.95031,0.62503,0.45666,0.50369,0.30438,1.08628,0.70499,0.92242,0.005941,0.005941,0.005941
84,13738.8,1.17021,0.72668,0.94983,0.63982,0.44811,0.5042,0.30464,1.08585,0.70391,0.92214,0.0058915,0.0058915,0.0058915
85,13902.4,1.16797,0.7251,0.9495,0.62679,0.4517,0.5032,0.30444,1.08551,0.70371,0.92215,0.005842,0.005842,0.005842
86,14065.4,1.16948,0.72513,0.95054,0.615,0.4527,0.50369,0.30317,1.08451,0.70416,0.92194,0.0057925,0.0057925,0.0057925
87,14228.8,1.16993,0.72679,0.94957,0.6149,0.45394,0.50115,0.30381,1.0842,0.70293,0.92179,0.005743,0.005743,0.005743
88,14392.3,1.16453,0.71901,0.94873,0.60765,0.45442,0.50125,0.30383,1.0839,0.70286,0.92152,0.0056935,0.0056935,0.0056935
89,14556,1.16444,0.72246,0.94779,0.61476,0.45191,0.50278,0.30495,1.08373,0.70285,0.92151,0.005644,0.005644,0.005644
90,14720,1.16315,0.719,0.94765,0.60303,0.45422,0.50136,0.30467,1.08291,0.70285,0.92115,0.0055945,0.0055945,0.0055945
91,14883.7,1.16388,0.71889,0.94802,0.61141,0.45121,0.50023,0.3051,1.08278,0.70228,0.92088,0.005545,0.005545,0.005545
92,15047.1,1.16917,0.72244,0.94796,0.60847,0.45748,0.4995,0.30389,1.08238,0.70165,0.92079,0.0054955,0.0054955,0.0054955
93,15210.5,1.15313,0.71349,0.94621,0.6138,0.45403,0.50081,0.30417,1.08257,0.70188,0.9207,0.005446,0.005446,0.005446
94,15374.6,1.1635,0.7201,0.94724,0.61726,0.45556,0.50073,0.30446,1.08276,0.70225,0.92086,0.0053965,0.0053965,0.0053965
95,15538,1.16364,0.71558,0.94622,0.63151,0.45576,0.50141,0.30453,1.08274,0.70206,0.92087,0.005347,0.005347,0.005347
96,15701.8,1.15904,0.71375,0.94701,0.6511,0.44503,0.50204,0.30524,1.08248,0.70215,0.9208,0.0052975,0.0052975,0.0052975
97,15865.3,1.15355,0.71173,0.94513,0.63629,0.45015,0.5022,0.3047,1.08267,0.70239,0.92098,0.005248,0.005248,0.005248
98,16028.8,1.16113,0.71219,0.94716,0.63795,0.45308,0.5029,0.30482,1.08281,0.70204,0.92092,0.0051985,0.0051985,0.0051985
99,16192.2,1.15711,0.71391,0.9467,0.62968,0.45227,0.50121,0.30488,1.0831,0.70178,0.92089,0.005149,0.005149,0.005149
100,16354.9,1.15678,0.71076,0.94517,0.63089,0.45377,0.50249,0.30452,1.08308,0.70165,0.9208,0.0050995,0.0050995,0.0050995
101,16518.5,1.1518,0.70672,0.944,0.63112,0.45039,0.50117,0.30387,1.08313,0.70183,0.92058,0.00505,0.00505,0.00505
102,16681.3,1.15684,0.7087,0.9446,0.63596,0.44896,0.50139,0.30409,1.08295,0.7013,0.9204,0.0050005,0.0050005,0.0050005
103,16844.8,1.15311,0.70574,0.94448,0.6372,0.44894,0.50225,0.30453,1.08307,0.70111,0.92057,0.004951,0.004951,0.004951
104,17008.2,1.15364,0.70833,0.945,0.64018,0.44911,0.50301,0.30519,1.08308,0.70088,0.92051,0.0049015,0.0049015,0.0049015
105,17171.2,1.15212,0.70524,0.94297,0.64564,0.449,0.50403,0.30501,1.08283,0.70073,0.92023,0.004852,0.004852,0.004852
106,17334.4,1.15354,0.70634,0.94387,0.64167,0.45263,0.5038,0.30522,1.08268,0.70042,0.92028,0.0048025,0.0048025,0.0048025
107,17497.2,1.15318,0.70559,0.94344,0.6528,0.44457,0.50374,0.30561,1.08248,0.70004,0.92011,0.004753,0.004753,0.004753
108,17660.8,1.15139,0.70431,0.94181,0.643,0.44897,0.50578,0.3054,1.08248,0.69991,0.92017,0.0047035,0.0047035,0.0047035
109,17823.6,1.14648,0.70219,0.94189,0.65873,0.4448,0.50633,0.3055,1.08197,0.69976,0.91994,0.004654,0.004654,0.004654
110,17986.5,1.14618,0.70023,0.94121,0.66557,0.44273,0.5062,0.30554,1.08184,0.6997,0.91996,0.0046045,0.0046045,0.0046045
111,18149,1.14345,0.70022,0.94074,0.65118,0.44818,0.50626,0.30589,1.08144,0.6993,0.91985,0.004555,0.004555,0.004555
112,18311.9,1.14228,0.6963,0.94153,0.65065,0.44892,0.50651,0.3057,1.08121,0.69877,0.91979,0.0045055,0.0045055,0.0045055
113,18474.2,1.14337,0.69897,0.94163,0.62879,0.4547,0.50704,0.30568,1.08086,0.69834,0.91971,0.004456,0.004456,0.004456
114,18637.4,1.14146,0.69545,0.93923,0.66229,0.44612,0.50717,0.30598,1.08091,0.69858,0.91969,0.0044065,0.0044065,0.0044065
115,18801.4,1.13772,0.69476,0.93914,0.66243,0.44684,0.50747,0.30657,1.08079,0.69845,0.91971,0.004357,0.004357,0.004357
116,18964.4,1.13827,0.69212,0.93819,0.65617,0.44846,0.50767,0.30607,1.08068,0.69835,0.91972,0.0043075,0.0043075,0.0043075
117,19127.2,1.14215,0.69483,0.9407,0.65793,0.44563,0.50731,0.30558,1.08061,0.69839,0.91964,0.004258,0.004258,0.004258
118,19290.3,1.13467,0.69231,0.93877,0.65272,0.44979,0.50726,0.30546,1.08065,0.69842,0.91967,0.0042085,0.0042085,0.0042085
119,19453.7,1.13516,0.69239,0.93831,0.647,0.45245,0.50712,0.30599,1.08052,0.69822,0.9196,0.004159,0.004159,0.004159
120,19617.3,1.13737,0.69152,0.93843,0.65003,0.45244,0.50737,0.30592,1.08065,0.69796,0.91962,0.0041095,0.0041095,0.0041095
121,19780.5,1.13956,0.69134,0.93691,0.64749,0.45548,0.50761,0.30613,1.08058,0.69794,0.91955,0.00406,0.00406,0.00406
122,19943.9,1.133,0.69061,0.93871,0.65107,0.45257,0.50768,0.30615,1.08056,0.69751,0.91953,0.0040105,0.0040105,0.0040105
123,20106.5,1.13203,0.68993,0.9374,0.6503,0.45238,0.50763,0.30613,1.08031,0.69781,0.91942,0.003961,0.003961,0.003961
124,20270,1.13157,0.68633,0.93688,0.62798,0.46123,0.5074,0.30665,1.08041,0.69739,0.91935,0.0039115,0.0039115,0.0039115
125,20433.1,1.12896,0.68511,0.9349,0.62459,0.46188,0.50685,0.30614,1.08032,0.69708,0.91935,0.003862,0.003862,0.003862
126,20595.9,1.13376,0.68849,0.93585,0.63002,0.45763,0.50643,0.30575,1.08044,0.69714,0.91931,0.0038125,0.0038125,0.0038125
127,20758.9,1.13009,0.68568,0.93718,0.6316,0.45551,0.50639,0.30598,1.08022,0.69683,0.91917,0.003763,0.003763,0.003763
128,20922,1.12521,0.682,0.93358,0.63587,0.45401,0.5063,0.30596,1.08019,0.6966,0.91911,0.0037135,0.0037135,0.0037135
129,21085,1.1289,0.68446,0.93603,0.63495,0.4564,0.50628,0.30641,1.08002,0.69679,0.91905,0.003664,0.003664,0.003664
130,21247.4,1.12985,0.68166,0.93499,0.63272,0.45864,0.50625,0.30625,1.07973,0.69644,0.91894,0.0036145,0.0036145,0.0036145
131,21410.1,1.12674,0.68212,0.93494,0.63261,0.45832,0.50656,0.30673,1.07964,0.69641,0.91885,0.003565,0.003565,0.003565
132,21573.3,1.12328,0.68021,0.93314,0.63293,0.45843,0.50671,0.30666,1.07961,0.69656,0.91877,0.0035155,0.0035155,0.0035155
133,21735.9,1.12621,0.67905,0.93492,0.63376,0.45806,0.50702,0.30685,1.07951,0.69621,0.91872,0.003466,0.003466,0.003466
134,21898.4,1.12269,0.67802,0.93458,0.63012,0.46158,0.50698,0.30697,1.07943,0.69645,0.91864,0.0034165,0.0034165,0.0034165
135,22060.4,1.12011,0.67649,0.93285,0.62994,0.4618,0.50695,0.30702,1.07928,0.69598,0.91852,0.003367,0.003367,0.003367
136,22223.5,1.11818,0.67475,0.93335,0.62393,0.46345,0.50783,0.30749,1.07917,0.69572,0.91849,0.0033175,0.0033175,0.0033175
137,22386.1,1.12028,0.67539,0.93197,0.63487,0.46113,0.50716,0.30678,1.07922,0.69586,0.91843,0.003268,0.003268,0.003268
138,22548.4,1.11543,0.67157,0.93167,0.62861,0.4634,0.50665,0.30673,1.07904,0.69579,0.91833,0.0032185,0.0032185,0.0032185
139,22710.3,1.11764,0.6717,0.93106,0.62948,0.46253,0.50769,0.30727,1.07919,0.69555,0.91833,0.003169,0.003169,0.003169
140,22872.6,1.11207,0.66805,0.93097,0.62854,0.46115,0.5073,0.30668,1.07919,0.69553,0.91836,0.0031195,0.0031195,0.0031195
141,23035.7,1.11321,0.66826,0.92997,0.6293,0.46179,0.50741,0.30663,1.0792,0.69545,0.91831,0.00307,0.00307,0.00307
142,23197.9,1.11859,0.67394,0.93276,0.61966,0.46563,0.507,0.30677,1.07889,0.69528,0.91825,0.0030205,0.0030205,0.0030205
143,23360.2,1.11014,0.66803,0.92928,0.61689,0.46639,0.50673,0.3068,1.07906,0.69545,0.91826,0.002971,0.002971,0.002971
144,23522.9,1.11369,0.66822,0.9319,0.6049,0.47245,0.50654,0.30631,1.07911,0.6956,0.91826,0.0029215,0.0029215,0.0029215
145,23685.6,1.10638,0.66536,0.92766,0.60265,0.472,0.50608,0.30627,1.07899,0.69565,0.91825,0.002872,0.002872,0.002872
146,23848.5,1.10751,0.66443,0.92911,0.60946,0.47047,0.50611,0.30611,1.07903,0.69551,0.91827,0.0028225,0.0028225,0.0028225
147,24011.7,1.10962,0.66618,0.92961,0.59397,0.47834,0.50642,0.30625,1.07907,0.69541,0.91833,0.002773,0.002773,0.002773
148,24174.6,1.10839,0.66634,0.92829,0.59396,0.47917,0.50466,0.30613,1.07926,0.6956,0.91833,0.0027235,0.0027235,0.0027235
149,24337.4,1.10418,0.66009,0.92847,0.59578,0.47799,0.50516,0.30642,1.07907,0.69533,0.91837,0.002674,0.002674,0.002674
150,24500,1.10496,0.66147,0.92796,0.59441,0.47894,0.50517,0.30618,1.07916,0.69531,0.91833,0.0026245,0.0026245,0.0026245
151,24663,1.10286,0.66077,0.92691,0.59096,0.47907,0.50535,0.30658,1.07919,0.69546,0.91831,0.002575,0.002575,0.002575
152,24825.9,1.10777,0.66233,0.92764,0.58101,0.48447,0.5052,0.30618,1.07902,0.69519,0.91832,0.0025255,0.0025255,0.0025255
153,24988.8,1.10035,0.65749,0.92647,0.59548,0.4818,0.50606,0.30601,1.07877,0.69515,0.9183,0.002476,0.002476,0.002476
154,25150.9,1.09663,0.65534,0.92649,0.5954,0.48198,0.50615,0.30616,1.07888,0.69485,0.91835,0.0024265,0.0024265,0.0024265
155,25313.4,1.09702,0.6568,0.92763,0.59674,0.48179,0.50609,0.3066,1.07866,0.69488,0.91827,0.002377,0.002377,0.002377
156,25475.8,1.0978,0.65575,0.92583,0.5881,0.48408,0.50624,0.30666,1.07856,0.69467,0.91826,0.0023275,0.0023275,0.0023275
157,25638.6,1.09901,0.6554,0.92565,0.59161,0.4838,0.50615,0.30645,1.07852,0.69454,0.91823,0.002278,0.002278,0.002278
158,25801.5,1.1011,0.65565,0.92688,0.59425,0.48293,0.50628,0.30675,1.07849,0.69441,0.91825,0.0022285,0.0022285,0.0022285
159,25964.4,1.09702,0.65365,0.92561,0.59876,0.47834,0.50645,0.30669,1.07845,0.69395,0.91821,0.002179,0.002179,0.002179
160,26126.7,1.09518,0.65107,0.92487,0.59487,0.48173,0.5062,0.30648,1.07836,0.69428,0.91824,0.0021295,0.0021295,0.0021295
161,26289.7,1.09484,0.6525,0.92521,0.59234,0.48149,0.50603,0.30664,1.07869,0.6946,0.91825,0.00208,0.00208,0.00208
162,26453.4,1.09438,0.65221,0.92592,0.5916,0.48124,0.50581,0.30666,1.07863,0.69488,0.91822,0.0020305,0.0020305,0.0020305
163,26616.1,1.09431,0.65189,0.92445,0.59412,0.47953,0.5056,0.30623,1.07867,0.69491,0.91819,0.001981,0.001981,0.001981
164,26778.3,1.09331,0.64994,0.92436,0.59743,0.48231,0.50688,0.30646,1.07863,0.69489,0.91821,0.0019315,0.0019315,0.0019315
165,26940.2,1.0911,0.64748,0.9236,0.59311,0.47975,0.50674,0.30622,1.07918,0.69495,0.91833,0.001882,0.001882,0.001882
166,27102.5,1.08768,0.6461,0.92372,0.59307,0.4791,0.50717,0.30658,1.07938,0.69505,0.91837,0.0018325,0.0018325,0.0018325
167,27264.9,1.0876,0.64449,0.92243,0.59664,0.48123,0.50701,0.30624,1.07955,0.69514,0.91849,0.001783,0.001783,0.001783
168,27427.5,1.08971,0.64605,0.92209,0.59264,0.48162,0.50673,0.30667,1.07948,0.69521,0.91853,0.0017335,0.0017335,0.0017335
169,27590.2,1.08464,0.64335,0.92189,0.59564,0.48044,0.50636,0.30683,1.07956,0.69524,0.91841,0.001684,0.001684,0.001684
170,27752.8,1.08541,0.64247,0.92203,0.59461,0.48036,0.50614,0.3064,1.07999,0.69558,0.91855,0.0016345,0.0016345,0.0016345
171,27915.6,1.08939,0.64461,0.92192,0.5928,0.47988,0.50594,0.30642,1.08026,0.69566,0.91859,0.001585,0.001585,0.001585
172,28078.5,1.08264,0.63986,0.92143,0.59367,0.47973,0.50559,0.30617,1.08057,0.69597,0.91872,0.0015355,0.0015355,0.0015355
173,28241.1,1.08188,0.64041,0.92146,0.59352,0.48001,0.50586,0.30616,1.08073,0.696,0.91872,0.001486,0.001486,0.001486
174,28403.4,1.08038,0.63914,0.91957,0.59118,0.48123,0.50544,0.30585,1.08075,0.69633,0.9187,0.0014365,0.0014365,0.0014365
175,28565.9,1.07919,0.63634,0.91981,0.59186,0.48125,0.50547,0.30581,1.08113,0.69658,0.91867,0.001387,0.001387,0.001387
176,28728.9,1.08393,0.63864,0.91993,0.59176,0.48092,0.50507,0.30557,1.08156,0.69699,0.9188,0.0013375,0.0013375,0.0013375
177,28891.4,1.07902,0.63624,0.9187,0.59255,0.48102,0.50485,0.30561,1.08173,0.69705,0.91879,0.001288,0.001288,0.001288
178,29054,1.07552,0.63647,0.91809,0.59346,0.4816,0.50537,0.30562,1.08189,0.69758,0.91878,0.0012385,0.0012385,0.0012385
179,29216.7,1.07256,0.63182,0.91769,0.59141,0.48332,0.50492,0.30525,1.08214,0.6978,0.91875,0.001189,0.001189,0.001189
180,29379.6,1.07774,0.63546,0.91909,0.59267,0.48183,0.50479,0.30524,1.08221,0.69792,0.91881,0.0011395,0.0011395,0.0011395
181,29542.6,1.07428,0.63184,0.91842,0.58717,0.48559,0.50513,0.3058,1.0824,0.69825,0.91891,0.00109,0.00109,0.00109
182,29705.5,1.07087,0.63039,0.91743,0.58709,0.48798,0.5048,0.30562,1.08257,0.69857,0.91892,0.0010405,0.0010405,0.0010405
183,29868,1.07014,0.63046,0.91756,0.5866,0.48741,0.50518,0.30535,1.08266,0.69848,0.91889,0.000991,0.000991,0.000991
184,30029.9,1.06971,0.62931,0.91711,0.58903,0.48594,0.50513,0.30559,1.08279,0.69876,0.91889,0.0009415,0.0009415,0.0009415
185,30192.7,1.06986,0.62812,0.91676,0.58882,0.48672,0.50539,0.30552,1.08287,0.69911,0.91887,0.000892,0.000892,0.000892
186,30354.8,1.06922,0.62813,0.91585,0.58696,0.48699,0.50477,0.30594,1.08305,0.69953,0.91898,0.0008425,0.0008425,0.0008425
187,30517.3,1.06805,0.62604,0.91619,0.58121,0.48839,0.50467,0.306,1.08323,0.70005,0.91891,0.000793,0.000793,0.000793
