epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,8770.6,1.16716,0.71529,1.01641,0.5886,0.46964,0.49744,0.30267,1.08683,0.6949,0.98933,0.0073765,0.0073765,0.0073765
55,8931.94,1.16645,0.71567,1.01899,0.57881,0.46964,0.49705,0.30042,1.08727,0.69181,0.98853,0.007327,0.007327,0.007327
56,9093.1,1.16328,0.71019,1.01824,0.59947,0.47436,0.50297,0.30322,1.08704,0.69193,0.98835,0.0072775,0.0072775,0.0072775
57,9254.43,1.15868,0.7084,1.01453,0.6168,0.46386,0.50305,0.30311,1.08927,0.69142,0.98927,0.007228,0.007228,0.007228
58,9415.94,1.16209,0.7071,1.01535,0.62168,0.45719,0.50449,0.30418,1.08708,0.6888,0.98907,0.0071785,0.0071785,0.0071785
59,9577.82,1.15401,0.70491,1.01288,0.64687,0.46864,0.51422,0.30769,1.08257,0.68651,0.98696,0.007129,0.007129,0.007129
60,9739.45,1.15558,0.70498,1.01263,0.63816,0.47743,0.51486,0.30682,1.0811,0.6852,0.98675,0.0070795,0.0070795,0.0070795
61,9901.78,1.14784,0.69542,1.00846,0.62096,0.47898,0.5143,0.3089,1.07767,0.68319,0.98498,0.00703,0.00703,0.00703
62,10063.9,1.1515,0.70001,1.01,0.62668,0.46573,0.50776,0.30453,1.07689,0.68191,0.984,0.0069805,0.0069805,0.0069805
63,10226.4,1.14757,0.69302,1.00697,0.617,0.46857,0.50734,0.3052,1.07558,0.6825,0.98314,0.006931,0.006931,0.006931
64,10388.1,1.14599,0.69693,1.00795,0.60664,0.47113,0.5088,0.30552,1.07353,0.68062,0.98265,0.0068815,0.0068815,0.0068815
65,10549.7,1.14387,0.69313,1.00588,0.59761,0.4719,0.50676,0.30591,1.07284,0.68176,0.9828,0.006832,0.006832,0.006832
66,10711,1.14671,0.69377,1.00877,0.62041,0.46115,0.50938,0.30897,1.07376,0.68064,0.98278,0.0067825,0.0067825,0.0067825
67,10873.3,1.13992,0.6883,1.00403,0.58107,0.47355,0.50589,0.30665,1.07321,0.67924,0.98246,0.006733,0.006733,0.006733
68,11035.1,1.13768,0.68493,1.0025,0.59634,0.4654,0.50453,0.30556,1.07153,0.67744,0.98185,0.0066835,0.0066835,0.0066835
69,11196.9,1.1357,0.68494,1.00193,0.62259,0.45877,0.50976,0.30788,1.07164,0.67497,0.98112,0.006634,0.006634,0.006634
70,11359,1.13683,0.68478,1.00217,0.61484,0.47535,0.5112,0.30934,1.071,0.67459,0.98057,0.0065845,0.0065845,0.0065845
71,11521.1,1.13577,0.68327,1.00106,0.61657,0.46465,0.5118,0.30823,1.07066,0.67454,0.98041,0.006535,0.006535,0.006535
72,11682.8,1.13336,0.68029,0.9994,0.60516,0.47412,0.51067,0.31066,1.06972,0.67418,0.98002,0.0064855,0.0064855,0.0064855
73,11844.7,1.12764,0.67828,0.99734,0.65397,0.44926,0.51116,0.31112,1.0683,0.6736,0.97924,0.006436,0.006436,0.006436
74,12007,1.12515,0.67496,0.99754,0.64026,0.46125,0.51294,0.31119,1.06804,0.67248,0.97931,0.0063865,0.0063865,0.0063865
75,12169.7,1.12491,0.67376,0.99723,0.59044,0.48934,0.51379,0.3128,1.06877,0.67218,0.97946,0.006337,0.006337,0.006337
76,12331.5,1.12779,0.67561,0.99626,0.5899,0.49558,0.51464,0.31292,1.06726,0.67025,0.97911,0.0062875,0.0062875,0.0062875
77,12493.1,1.12055,0.67223,0.99567,0.58804,0.49228,0.51538,0.31403,1.06691,0.66806,0.97861,0.006238,0.006238,0.006238
78,12654.3,1.12401,0.67526,0.99746,0.65226,0.46094,0.51617,0.31341,1.06676,0.66849,0.97909,0.0061885,0.0061885,0.0061885
79,12816.3,1.12013,0.66953,0.99409,0.62504,0.47344,0.51447,0.31409,1.06586,0.66798,0.97884,0.006139,0.006139,0.006139
80,12977.6,1.12067,0.669,0.99213,0.62176,0.48146,0.51651,0.31432,1.06602,0.66771,0.97874,0.0060895,0.0060895,0.0060895
81,13139.1,1.11366,0.66278,0.99208,0.62878,0.47187,0.51558,0.31362,1.0655,0.66805,0.97838,0.00604,0.00604,0.00604
82,13301.1,1.11972,0.66537,0.99135,0.61383,0.48352,0.51611,0.31447,1.06547,0.66741,0.97815,0.0059905,0.0059905,0.0059905
83,13462.9,1.11039,0.66153,0.99017,0.63509,0.46208,0.51692,0.3148,1.06469,0.6675,0.97775,0.005941,0.005941,0.005941
84,13624.8,1.11046,0.65782,0.98878,0.64191,0.45987,0.51691,0.31481,1.06387,0.66728,0.97726,0.0058915,0.0058915,0.0058915
85,13786.3,1.10848,0.659,0.98912,0.636,0.46214,0.51758,0.31498,1.06373,0.6665,0.97664,0.005842,0.005842,0.005842
86,13947.8,1.10623,0.65749,0.98966,0.63252,0.46355,0.51701,0.3153,1.06416,0.66598,0.9767,0.0057925,0.0057925,0.0057925
87,14109,1.10787,0.65803,0.98795,0.62768,0.46583,0.51709,0.31549,1.06366,0.66527,0.97618,0.005743,0.005743,0.005743
88,14270.6,1.10221,0.65127,0.98622,0.6408,0.46387,0.51665,0.31564,1.06322,0.66545,0.97577,0.0056935,0.0056935,0.0056935
89,14433,1.101,0.65363,0.98567,0.6385,0.46365,0.51742,0.31655,1.06241,0.66437,0.97534,0.005644,0.005644,0.005644
90,14595.3,1.10103,0.65089,0.98599,0.63344,0.46256,0.51785,0.31674,1.06239,0.66381,0.97531,0.0055945,0.0055945,0.0055945
91,14756.7,1.10107,0.651,0.98621,0.62932,0.47105,0.51832,0.31753,1.06197,0.66327,0.97488,0.005545,0.005545,0.005545
92,14918.4,1.10336,0.65161,0.98411,0.62876,0.47321,0.51916,0.31701,1.0616,0.66318,0.97455,0.0054955,0.0054955,0.0054955
93,15079.9,1.08856,0.64395,0.98326,0.62938,0.46954,0.51979,0.31776,1.0612,0.66244,0.97453,0.005446,0.005446,0.005446
94,15242.2,1.09753,0.64726,0.9829,0.65048,0.46203,0.52019,0.31835,1.06127,0.66215,0.97455,0.0053965,0.0053965,0.0053965
95,15403.4,1.09529,0.64528,0.98104,0.64185,0.46437,0.52148,0.31861,1.06088,0.66135,0.97442,0.005347,0.005347,0.005347
96,15565.6,1.09303,0.64233,0.98181,0.64872,0.46561,0.5208,0.31904,1.06085,0.66107,0.97439,0.0052975,0.0052975,0.0052975
97,15727.2,1.08953,0.64055,0.98021,0.6664,0.45838,0.52205,0.32028,1.06113,0.66126,0.97443,0.005248,0.005248,0.005248
98,15889.2,1.09227,0.6388,0.97972,0.66692,0.45681,0.52092,0.31997,1.06095,0.66105,0.97422,0.0051985,0.0051985,0.0051985
99,16051.4,1.09062,0.64157,0.98112,0.66716,0.45423,0.5207,0.31985,1.06048,0.66107,0.97406,0.005149,0.005149,0.005149
100,16212.9,1.08741,0.63869,0.97967,0.6541,0.46051,0.52136,0.31965,1.06035,0.66042,0.97399,0.0050995,0.0050995,0.0050995
101,16374.8,1.08393,0.63559,0.97746,0.62581,0.46823,0.52179,0.31917,1.06033,0.66033,0.9739,0.00505,0.00505,0.00505
102,16536.4,1.08706,0.63359,0.97701,0.65355,0.46065,0.52203,0.31928,1.06007,0.66007,0.9738,0.0050005,0.0050005,0.0050005
103,16698.7,1.08233,0.63215,0.97652,0.65843,0.45787,0.52189,0.31972,1.05981,0.65955,0.97357,0.004951,0.004951,0.004951
104,16860.9,1.08297,0.63396,0.97822,0.65602,0.45613,0.52212,0.31942,1.05967,0.65978,0.97353,0.0049015,0.0049015,0.0049015
105,17022.8,1.07894,0.63101,0.97486,0.65995,0.45757,0.52239,0.31986,1.05938,0.65941,0.97327,0.004852,0.004852,0.004852
106,17184.6,1.08248,0.63201,0.97556,0.66303,0.45454,0.52279,0.3206,1.05902,0.65883,0.97294,0.0048025,0.0048025,0.0048025
107,17346.1,1.07994,0.63048,0.97449,0.66105,0.45524,0.52269,0.32088,1.0589,0.65847,0.9729,0.004753,0.004753,0.004753
108,17508.1,1.07748,0.62732,0.97112,0.664,0.453,0.52275,0.32078,1.05877,0.65874,0.97281,0.0047035,0.0047035,0.0047035
109,17669.6,1.07402,0.626,0.97257,0.66414,0.45296,0.52315,0.32095,1.05858,0.65867,0.97276,0.004654,0.004654,0.004654
110,17831.1,1.07207,0.62503,0.96956,0.66587,0.4534,0.52401,0.32134,1.05861,0.65891,0.9727,0.0046045,0.0046045,0.0046045
111,17992.3,1.07036,0.62311,0.97107,0.66596,0.45335,0.52461,0.32142,1.0584,0.65876,0.97248,0.004555,0.004555,0.004555
112,18154.2,1.06904,0.62257,0.97116,0.65936,0.45461,0.52508,0.32135,1.05819,0.65871,0.97247,0.0045055,0.0045055,0.0045055
113,18315.2,1.0718,0.62471,0.97282,0.6627,0.45286,0.52482,0.32094,1.05818,0.65843,0.97244,0.004456,0.004456,0.004456
114,18477,1.06881,0.62087,0.96854,0.68212,0.44815,0.52475,0.32129,1.05805,0.65836,0.97244,0.0044065,0.0044065,0.0044065
115,18639.7,1.06437,0.61849,0.96883,0.68229,0.44876,0.52492,0.32093,1.05773,0.6579,0.97237,0.004357,0.004357,0.004357
116,18801.4,1.06428,0.61718,0.96811,0.6802,0.45049,0.52523,0.32193,1.05787,0.65781,0.97235,0.0043075,0.0043075,0.0043075
117,18963.4,1.06408,0.61672,0.96809,0.67609,0.45246,0.52516,0.32167,1.05778,0.65743,0.97223,0.004258,0.004258,0.004258
118,19125.3,1.06051,0.61638,0.9671,0.67557,0.45232,0.52578,0.32249,1.05765,0.6572,0.97222,0.0042085,0.0042085,0.0042085
119,19287.3,1.06011,0.61536,0.96564,0.67533,0.45209,0.52572,0.32269,1.0577,0.65733,0.97219,0.004159,0.004159,0.004159
120,19449.5,1.06223,0.61474,0.96607,0.66871,0.45316,0.52637,0.32273,1.05743,0.65716,0.972,0.0041095,0.0041095,0.0041095
121,19611.2,1.06253,0.61268,0.96333,0.67257,0.45246,0.52659,0.32261,1.05755,0.65708,0.97196,0.00406,0.00406,0.00406
122,19773.2,1.0555,0.61262,0.96502,0.66965,0.45302,0.52673,0.32312,1.05772,0.65698,0.97186,0.0040105,0.0040105,0.0040105
123,19934.5,1.05457,0.6107,0.96408,0.67052,0.45366,0.52693,0.32337,1.0575,0.6569,0.97168,0.003961,0.003961,0.003961
124,20096.1,1.055,0.6096,0.96196,0.66676,0.45374,0.52691,0.32327,1.05773,0.65703,0.97172,0.0039115,0.0039115,0.0039115
125,20257.9,1.05063,0.60689,0.96031,0.66583,0.45536,0.52664,0.32281,1.05739,0.65699,0.97158,0.003862,0.003862,0.003862
126,20420.2,1.05558,0.60985,0.96186,0.66605,0.45554,0.52687,0.32317,1.05716,0.6566,0.97145,0.0038125,0.0038125,0.0038125
127,20582.5,1.05032,0.60617,0.96176,0.66562,0.4556,0.52692,0.32278,1.05703,0.6564,0.97131,0.003763,0.003763,0.003763
128,20744.7,1.04641,0.60225,0.9582,0.66763,0.45447,0.52749,0.32321,1.05712,0.65616,0.97128,0.0037135,0.0037135,0.0037135
129,20907,1.05071,0.60529,0.96139,0.66823,0.45336,0.5281,0.32429,1.0569,0.65609,0.97116,0.003664,0.003664,0.003664
130,21069,1.04873,0.60171,0.95862,0.66967,0.45333,0.52787,0.32444,1.05709,0.65622,0.97117,0.0036145,0.0036145,0.0036145
131,21230.6,1.04726,0.60293,0.95928,0.66595,0.45503,0.52812,0.32492,1.05695,0.65596,0.97107,0.003565,0.003565,0.003565
132,21393,1.04293,0.60016,0.95615,0.65985,0.4576,0.52808,0.32527,1.05709,0.65603,0.97104,0.0035155,0.0035155,0.0035155
133,21555,1.04495,0.59797,0.95897,0.6443,0.46145,0.52822,0.32545,1.05674,0.65601,0.97099,0.003466,0.003466,0.003466
134,21716.8,1.04087,0.59769,0.95857,0.64554,0.4614,0.52802,0.32521,1.05684,0.65565,0.97093,0.0034165,0.0034165,0.0034165
135,21878.6,1.03758,0.59448,0.95601,0.64366,0.46303,0.52903,0.32528,1.05682,0.65572,0.97072,0.003367,0.003367,0.003367
136,22040.9,1.03697,0.59383,0.95604,0.6331,0.46737,0.52902,0.32471,1.05679,0.65574,0.97066,0.0033175,0.0033175,0.0033175
137,22202.8,1.03687,0.59461,0.95483,0.63189,0.46817,0.52895,0.32537,1.05679,0.65583,0.97064,0.003268,0.003268,0.003268
138,22364.3,1.03307,0.59141,0.9535,0.61122,0.48451,0.52897,0.32522,1.05684,0.65577,0.97061,0.0032185,0.0032185,0.0032185
139,22525.3,1.03423,0.59044,0.95302,0.61523,0.48411,0.52919,0.32558,1.05685,0.65558,0.97052,0.003169,0.003169,0.003169
140,22686.5,1.03134,0.58785,0.95461,0.62282,0.48114,0.52931,0.32555,1.05668,0.65544,0.9704,0.0031195,0.0031195,0.0031195
141,22849,1.0302,0.58745,0.95228,0.62225,0.48195,0.52965,0.32589,1.05645,0.6552,0.9703,0.00307,0.00307,0.00307
142,23010.3,1.03471,0.59047,0.95386,0.61874,0.48317,0.52981,0.32635,1.05643,0.6552,0.97021,0.0030205,0.0030205,0.0030205
143,23171.7,1.02635,0.58712,0.95119,0.61574,0.48668,0.52977,0.32621,1.05626,0.65508,0.97017,0.002971,0.002971,0.002971
144,23333.3,1.02733,0.58462,0.95265,0.61718,0.48643,0.5303,0.32658,1.05624,0.65533,0.97008,0.0029215,0.0029215,0.0029215
145,23494.9,1.02216,0.58324,0.9481,0.62754,0.47922,0.53019,0.32705,1.05608,0.65534,0.96992,0.002872,0.002872,0.002872
146,23656.6,1.02208,0.58094,0.94965,0.62875,0.47869,0.53016,0.32712,1.05611,0.65521,0.96982,0.0028225,0.0028225,0.0028225
147,23818.2,1.02483,0.58345,0.95068,0.63081,0.47835,0.53036,0.32718,1.056,0.65465,0.96972,0.002773,0.002773,0.002773
148,23979.8,1.02318,0.58226,0.94806,0.62972,0.47873,0.53083,0.3273,1.05581,0.65455,0.96967,0.0027235,0.0027235,0.0027235
149,24141.5,1.01846,0.57715,0.94915,0.63339,0.47804,0.53073,0.32755,1.05565,0.6543,0.96952,0.002674,0.002674,0.002674
150,24302.9,1.01967,0.57736,0.94866,0.6288,0.47922,0.53048,0.3273,1.05592,0.65457,0.96962,0.0026245,0.0026245,0.0026245
151,24465,1.01659,0.57655,0.94699,0.62934,0.47933,0.53091,0.32738,1.05586,0.65402,0.96958,0.002575,0.002575,0.002575
152,24626.8,1.01999,0.57716,0.94689,0.63458,0.47779,0.53112,0.32715,1.05566,0.65438,0.96956,0.0025255,0.0025255,0.0025255
153,24788.4,1.01236,0.57351,0.94515,0.6374,0.47649,0.53046,0.32662,1.05586,0.65438,0.96948,0.002476,0.002476,0.002476
154,24950.1,1.00943,0.57167,0.94541,0.63834,0.47556,0.53092,0.32765,1.0557,0.65447,0.96943,0.0024265,0.0024265,0.0024265
155,25112,1.0097,0.57222,0.94554,0.64475,0.47348,0.5308,0.32725,1.05576,0.65447,0.96935,0.002377,0.002377,0.002377
156,25273.1,1.00975,0.57052,0.94352,0.64592,0.47312,0.53067,0.32769,1.05566,0.65423,0.96912,0.0023275,0.0023275,0.0023275
157,25434.4,1.0094,0.57143,0.94349,0.65033,0.47203,0.53089,0.3279,1.05526,0.65425,0.96898,0.002278,0.002278,0.002278
158,25596,1.01192,0.57251,0.94507,0.65429,0.47063,0.53124,0.32845,1.05533,0.65432,0.96886,0.0022285,0.0022285,0.0022285
159,25757.7,1.00765,0.56768,0.94314,0.65038,0.47213,0.53124,0.32843,1.05535,0.65429,0.96874,0.002179,0.002179,0.002179
160,25919.3,1.00602,0.56675,0.94225,0.6487,0.47294,0.53148,0.32808,1.05543,0.65433,0.96865,0.0021295,0.0021295,0.0021295
161,26080.6,1.00325,0.56722,0.94209,0.64513,0.47398,0.53198,0.32858,1.0554,0.65433,0.96853,0.00208,0.00208,0.00208
162,26241.7,1.00277,0.56681,0.94263,0.64114,0.47596,0.5321,0.32858,1.05531,0.65401,0.96839,0.0020305,0.0020305,0.0020305
163,26403.4,1.00219,0.56528,0.94052,0.64604,0.47412,0.53251,0.32892,1.05508,0.65409,0.96823,0.001981,0.001981,0.001981
164,26565.2,1.00092,0.56471,0.94052,0.64146,0.47624,0.53242,0.32842,1.05506,0.65397,0.96817,0.0019315,0.0019315,0.0019315
165,26726.6,0.99677,0.55969,0.93878,0.63921,0.47704,0.53221,0.32836,1.05518,0.65388,0.9681,0.001882,0.001882,0.001882
166,26888.6,0.9951,0.56011,0.93987,0.63474,0.47833,0.53167,0.32869,1.05524,0.65391,0.96817,0.0018325,0.0018325,0.0018325
167,27050.6,0.99521,0.55953,0.939,0.63459,0.47904,0.53178,0.32877,1.05542,0.65407,0.96818,0.001783,0.001783,0.001783
168,27212.2,0.99625,0.55906,0.9367,0.63594,0.48115,0.532,0.32866,1.05542,0.65398,0.96809,0.0017335,0.0017335,0.0017335
169,27373.7,0.99172,0.55779,0.93751,0.63436,0.479,0.53189,0.32871,1.05574,0.6543,0.96812,0.001684,0.001684,0.001684
170,27535.6,0.99272,0.5558,0.93781,0.62949,0.48725,0.53201,0.32871,1.05564,0.65472,0.96818,0.0016345,0.0016345,0.0016345
171,27697.2,0.99403,0.55679,0.93663,0.62959,0.48672,0.53214,0.32865,1.05582,0.65466,0.96814,0.001585,0.001585,0.001585
172,27859.1,0.99045,0.55425,0.93776,0.62856,0.48859,0.53203,0.32848,1.05576,0.65464,0.96809,0.0015355,0.0015355,0.0015355
173,28021,0.98778,0.55304,0.93636,0.62782,0.49001,0.53151,0.32846,1.05587,0.65436,0.96806,0.001486,0.001486,0.001486
174,28182.2,0.98421,0.55114,0.93404,0.63815,0.47682,0.53147,0.32804,1.05584,0.65437,0.9679,0.0014365,0.0014365,0.0014365
175,28343.7,0.98319,0.54894,0.93329,0.63566,0.47617,0.5305,0.32739,1.0557,0.65468,0.96775,0.001387,0.001387,0.001387
176,28505.4,0.9868,0.54968,0.93358,0.63457,0.47765,0.53054,0.32702,1.05561,0.65468,0.96778,0.0013375,0.0013375,0.0013375
177,28666.9,0.98293,0.54866,0.93224,0.63373,0.48176,0.53022,0.32728,1.05572,0.65494,0.9678,0.001288,0.001288,0.001288
178,28828.5,0.97921,0.54793,0.93079,0.61957,0.48755,0.53,0.32716,1.05608,0.65531,0.96789,0.0012385,0.0012385,0.0012385
179,28990.1,0.97554,0.54514,0.93133,0.61643,0.48841,0.52948,0.32693,1.05628,0.65534,0.96785,0.001189,0.001189,0.001189
180,29151.6,0.9809,0.54696,0.93131,0.6159,0.48831,0.52957,0.32714,1.05655,0.65592,0.96777,0.0011395,0.0011395,0.0011395
181,29313.4,0.97578,0.54435,0.92991,0.61207,0.48925,0.52896,0.32678,1.05646,0.6557,0.9676,0.00109,0.00109,0.00109
182,29475.4,0.97423,0.54098,0.92982,0.61226,0.48946,0.52905,0.32666,1.0567,0.65578,0.96761,0.0010405,0.0010405,0.0010405
183,29637,0.97362,0.54203,0.93112,0.62278,0.48474,0.52902,0.32609,1.05687,0.65592,0.96756,0.000991,0.000991,0.000991
184,29798.1,0.97169,0.54173,0.92982,0.61102,0.48783,0.52876,0.32561,1.05679,0.65601,0.96742,0.0009415,0.0009415,0.0009415
185,29960.4,0.97193,0.54046,0.92874,0.6122,0.48714,0.52913,0.32632,1.05684,0.65605,0.96745,0.000892,0.000892,0.000892
186,30121.8,0.97019,0.53913,0.92721,0.60953,0.48921,0.52857,0.3254,1.0569,0.65632,0.9674,0.0008425,0.0008425,0.0008425
187,30283.4,0.96933,0.53765,0.92799,0.61035,0.48883,0.52828,0.32553,1.05725,0.65632,0.96734,0.000793,0.000793,0.000793
188,30445.1,0.96727,0.53864,0.92643,0.60875,0.49073,0.52796,0.32518,1.0575,0.65645,0.96738,0.0007435,0.0007435,0.0007435
