epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,10417.3,1.18452,0.7394,1.00592,0.63181,0.47105,0.51718,0.31031,1.0903,0.705,0.97103,0.0068815,0.0068815,0.0068815
65,10579.5,1.17945,0.73455,1.00259,0.63913,0.46267,0.51515,0.31106,1.08989,0.70259,0.97132,0.006832,0.006832,0.006832
66,10741.8,1.18293,0.7355,1.00646,0.65421,0.45857,0.51737,0.31195,1.09145,0.70224,0.97187,0.0067825,0.0067825,0.0067825
67,10904.5,1.17577,0.72835,1.00132,0.63646,0.45497,0.51303,0.31036,1.08985,0.70045,0.97123,0.006733,0.006733,0.006733
68,11066.6,1.17508,0.72671,1.00167,0.6283,0.47115,0.51495,0.31026,1.08701,0.69792,0.97024,0.0066835,0.0066835,0.0066835
69,11229,1.1725,0.72687,0.99856,0.62151,0.47676,0.51472,0.31056,1.08746,0.69851,0.97015,0.006634,0.006634,0.006634
70,11391.7,1.17272,0.72417,0.99841,0.61643,0.4842,0.5188,0.31281,1.08674,0.69846,0.97001,0.0065845,0.0065845,0.0065845
71,11553.9,1.17257,0.7234,0.99789,0.61151,0.4779,0.51946,0.31328,1.08607,0.6977,0.97011,0.006535,0.006535,0.006535
72,11716.3,1.16945,0.72143,0.99723,0.65363,0.47126,0.52123,0.31278,1.08436,0.69608,0.96901,0.0064855,0.0064855,0.0064855
73,11878.3,1.16362,0.71837,0.99403,0.63721,0.47416,0.52182,0.31309,1.08425,0.6964,0.96798,0.006436,0.006436,0.006436
74,12040.9,1.16147,0.71467,0.99481,0.61491,0.4914,0.52333,0.31443,1.0826,0.69524,0.96721,0.0063865,0.0063865,0.0063865
75,12203.9,1.16026,0.71357,0.99231,0.63753,0.48304,0.52804,0.31672,1.08138,0.69324,0.96699,0.006337,0.006337,0.006337
76,12366.1,1.16392,0.71553,0.99312,0.6429,0.47357,0.52659,0.31729,1.07971,0.69252,0.96671,0.0062875,0.0062875,0.0062875
77,12528.6,1.15611,0.71127,0.99082,0.64686,0.47303,0.52493,0.31598,1.07905,0.69166,0.96616,0.006238,0.006238,0.006238
78,12691.6,1.15711,0.71418,0.99159,0.62859,0.48874,0.52453,0.31453,1.07788,0.69064,0.96576,0.0061885,0.0061885,0.0061885
79,12854.3,1.15463,0.70912,0.9889,0.63001,0.4866,0.52361,0.3137,1.07725,0.69008,0.96558,0.006139,0.006139,0.006139
80,13016.4,1.15702,0.70868,0.98782,0.63856,0.48094,0.52337,0.31225,1.07739,0.68953,0.96537,0.0060895,0.0060895,0.0060895
81,13178.8,1.14942,0.70272,0.98761,0.66439,0.4728,0.52308,0.31324,1.0771,0.68985,0.96517,0.00604,0.00604,0.00604
82,13341.4,1.15289,0.70532,0.98542,0.65832,0.47362,0.52311,0.31388,1.07593,0.68864,0.96459,0.0059905,0.0059905,0.0059905
83,13503.7,1.14467,0.70135,0.9848,0.65181,0.47586,0.52364,0.31547,1.07526,0.68835,0.96451,0.005941,0.005941,0.005941
84,13666.3,1.14395,0.69835,0.98376,0.64633,0.48206,0.52573,0.31606,1.07448,0.68798,0.96398,0.0058915,0.0058915,0.0058915
85,13828.7,1.14371,0.69848,0.98335,0.63441,0.48637,0.52425,0.31708,1.07403,0.68671,0.96334,0.005842,0.005842,0.005842
86,13991.6,1.14119,0.69778,0.98402,0.63103,0.49066,0.52395,0.31776,1.07366,0.68712,0.96299,0.0057925,0.0057925,0.0057925
